irr-A9-1	1 x (irr-A3-1,irr-A5-1)
irr-A9-10	1 x (irr-A3-4,irr-A5-1) + 1 x (irr-A3-1,irr-A5-6)
irr-A9-45	1 x (irr-A3-6,irr-A5-1) + 1 x (irr-A3-4,irr-A5-6) + 1 x (irr-A3-1,irr-A5-15)
irr-A9-55	1 x (irr-A3-10,irr-A5-1) + 1 x (irr-A3-4,irr-A5-6) + 1 x (irr-A3-1,irr-A5-21)
irr-A9-99	1 x (irr-A3-1,irr-A5-1) + 1 x (irr-A3-15,irr-A5-1) + 2 x (irr-A3-4,irr-A5-6) + 1 x (irr-A3-1,irr-A5-35)
irr-A9-120	1 x (irr-A3-4,irr-A5-1) + 1 x (irr-A3-6,irr-A5-6) + 1 x (irr-A3-4,irr-A5-15) + 1 x (irr-A3-1,irr-A5-20-q)
irr-A9-252-q	2 x (irr-A3-1,irr-A5-6) + 2 x (irr-A3-4,irr-A5-15) + 1 x (irr-A3-6,irr-A5-20-q)
