irr-A9-1	1 x (irr-A1-1,irr-A4-1)
irr-A9-10	1 x (irr-A1-2-q,irr-A4-5)
irr-A9-45	1 x (irr-A1-3,irr-A4-10) + 1 x (irr-A1-1,irr-A4-15)
irr-A9-55	1 x (irr-A1-1,irr-A4-10) + 1 x (irr-A1-3,irr-A4-15)
irr-A9-99	1 x (irr-A1-3,irr-A4-1) + 1 x (irr-A1-1,irr-A4-24) + 1 x (irr-A1-3,irr-A4-24)
irr-A9-120	1 x (irr-A1-4-q,irr-A4-10) + 1 x (irr-A1-2-q,irr-A4-40)
irr-A9-252-q	1 x (irr-A1-6-q,irr-A4-1) + 1 x (irr-A1-4-q,irr-A4-24) + 1 x (irr-A1-2-q,irr-A4-75)
