irr-A30-1	1 x (irr-A13-1,irr-A16-1)
irr-A30-31	1 x (irr-A13-14,irr-A16-1) + 1 x (irr-A13-1,irr-A16-17)
irr-A30-465	1 x (irr-A13-91,irr-A16-1) + 1 x (irr-A13-14,irr-A16-17) + 1 x (irr-A13-1,irr-A16-136)
irr-A30-496	1 x (irr-A13-105,irr-A16-1) + 1 x (irr-A13-14,irr-A16-17) + 1 x (irr-A13-1,irr-A16-153)
irr-A30-960	1 x (irr-A13-1,irr-A16-1) + 1 x (irr-A13-195,irr-A16-1) + 2 x (irr-A13-14,irr-A16-17) + 1 x (irr-A13-1,irr-A16-288)
