irr-A30-1	1 x (irr-A3-1,irr-A26-1)
irr-A30-31	1 x (irr-A3-4,irr-A26-1) + 1 x (irr-A3-1,irr-A26-27)
irr-A30-465	1 x (irr-A3-6,irr-A26-1) + 1 x (irr-A3-4,irr-A26-27) + 1 x (irr-A3-1,irr-A26-351)
irr-A30-496	1 x (irr-A3-10,irr-A26-1) + 1 x (irr-A3-4,irr-A26-27) + 1 x (irr-A3-1,irr-A26-378)
irr-A30-960	1 x (irr-A3-1,irr-A26-1) + 1 x (irr-A3-15,irr-A26-1) + 2 x (irr-A3-4,irr-A26-27) + 1 x (irr-A3-1,irr-A26-728)
