irr-A30-1	1 x (irr-A5-1,irr-A24-1)
irr-A30-31	1 x (irr-A5-6,irr-A24-1) + 1 x (irr-A5-1,irr-A24-25)
irr-A30-465	1 x (irr-A5-15,irr-A24-1) + 1 x (irr-A5-6,irr-A24-25) + 1 x (irr-A5-1,irr-A24-300)
irr-A30-496	1 x (irr-A5-21,irr-A24-1) + 1 x (irr-A5-6,irr-A24-25) + 1 x (irr-A5-1,irr-A24-325)
irr-A30-960	1 x (irr-A5-1,irr-A24-1) + 1 x (irr-A5-35,irr-A24-1) + 2 x (irr-A5-6,irr-A24-25) + 1 x (irr-A5-1,irr-A24-624)
