irr-A30-1	1 x (irr-A12-1,irr-A17-1)
irr-A30-31	1 x (irr-A12-13,irr-A17-1) + 1 x (irr-A12-1,irr-A17-18)
irr-A30-465	1 x (irr-A12-78,irr-A17-1) + 1 x (irr-A12-13,irr-A17-18) + 1 x (irr-A12-1,irr-A17-153)
irr-A30-496	1 x (irr-A12-91,irr-A17-1) + 1 x (irr-A12-13,irr-A17-18) + 1 x (irr-A12-1,irr-A17-171)
irr-A30-960	1 x (irr-A12-1,irr-A17-1) + 1 x (irr-A12-168,irr-A17-1) + 2 x (irr-A12-13,irr-A17-18) + 1 x (irr-A12-1,irr-A17-323)
