irr-A30-1	1 x (irr-A7-1,irr-A22-1)
irr-A30-31	1 x (irr-A7-8,irr-A22-1) + 1 x (irr-A7-1,irr-A22-23)
irr-A30-465	1 x (irr-A7-28,irr-A22-1) + 1 x (irr-A7-8,irr-A22-23) + 1 x (irr-A7-1,irr-A22-253)
irr-A30-496	1 x (irr-A7-36,irr-A22-1) + 1 x (irr-A7-8,irr-A22-23) + 1 x (irr-A7-1,irr-A22-276)
irr-A30-960	1 x (irr-A7-1,irr-A22-1) + 1 x (irr-A7-63,irr-A22-1) + 2 x (irr-A7-8,irr-A22-23) + 1 x (irr-A7-1,irr-A22-528)
