irr-A30-1	1 x (irr-A4-1,irr-A25-1)
irr-A30-31	1 x (irr-A4-5,irr-A25-1) + 1 x (irr-A4-1,irr-A25-26)
irr-A30-465	1 x (irr-A4-10,irr-A25-1) + 1 x (irr-A4-5,irr-A25-26) + 1 x (irr-A4-1,irr-A25-325)
irr-A30-496	1 x (irr-A4-15,irr-A25-1) + 1 x (irr-A4-5,irr-A25-26) + 1 x (irr-A4-1,irr-A25-351)
irr-A30-960	1 x (irr-A4-1,irr-A25-1) + 1 x (irr-A4-24,irr-A25-1) + 2 x (irr-A4-5,irr-A25-26) + 1 x (irr-A4-1,irr-A25-675)
