irr-A30-1	1 x (irr-A6-1,irr-A23-1)
irr-A30-31	1 x (irr-A6-7,irr-A23-1) + 1 x (irr-A6-1,irr-A23-24)
irr-A30-465	1 x (irr-A6-21,irr-A23-1) + 1 x (irr-A6-7,irr-A23-24) + 1 x (irr-A6-1,irr-A23-276)
irr-A30-496	1 x (irr-A6-28,irr-A23-1) + 1 x (irr-A6-7,irr-A23-24) + 1 x (irr-A6-1,irr-A23-300)
irr-A30-960	1 x (irr-A6-1,irr-A23-1) + 1 x (irr-A6-48,irr-A23-1) + 2 x (irr-A6-7,irr-A23-24) + 1 x (irr-A6-1,irr-A23-575)
