irr-A30-1	1 x (irr-A2-1,irr-A27-1)
irr-A30-31	1 x (irr-A2-3,irr-A27-1) + 1 x (irr-A2-1,irr-A27-28)
irr-A30-465	1 x (irr-A2-3,irr-A27-1) + 1 x (irr-A2-3,irr-A27-28) + 1 x (irr-A2-1,irr-A27-378)
irr-A30-496	1 x (irr-A2-6,irr-A27-1) + 1 x (irr-A2-3,irr-A27-28) + 1 x (irr-A2-1,irr-A27-406)
irr-A30-960	1 x (irr-A2-1,irr-A27-1) + 2 x (irr-A2-3,irr-A27-28) + 1 x (irr-A2-8,irr-A27-1) + 1 x (irr-A2-1,irr-A27-783)
