irr-A31-1	1 x (irr-A3-1,irr-A7-1)
irr-A31-32	1 x (irr-A3-4,irr-A7-8)
irr-A31-496	1 x (irr-A3-10,irr-A7-28) + 1 x (irr-A3-6,irr-A7-36)
irr-A31-528	1 x (irr-A3-6,irr-A7-28) + 1 x (irr-A3-10,irr-A7-36)
irr-A31-1023	1 x (irr-A3-15,irr-A7-1) + 1 x (irr-A3-1,irr-A7-63) + 1 x (irr-A3-15,irr-A7-63)
