irr-A31-1	1 x (irr-A8-1,irr-A22-1)
irr-A31-32	1 x (irr-A8-9,irr-A22-1) + 1 x (irr-A8-1,irr-A22-23)
irr-A31-496	1 x (irr-A8-36,irr-A22-1) + 1 x (irr-A8-9,irr-A22-23) + 1 x (irr-A8-1,irr-A22-253)
irr-A31-528	1 x (irr-A8-45,irr-A22-1) + 1 x (irr-A8-9,irr-A22-23) + 1 x (irr-A8-1,irr-A22-276)
irr-A31-1023	1 x (irr-A8-1,irr-A22-1) + 1 x (irr-A8-80,irr-A22-1) + 2 x (irr-A8-9,irr-A22-23) + 1 x (irr-A8-1,irr-A22-528)
