irr-A31-1	1 x (irr-A4-1,irr-A26-1)
irr-A31-32	1 x (irr-A4-5,irr-A26-1) + 1 x (irr-A4-1,irr-A26-27)
irr-A31-496	1 x (irr-A4-10,irr-A26-1) + 1 x (irr-A4-5,irr-A26-27) + 1 x (irr-A4-1,irr-A26-351)
irr-A31-528	1 x (irr-A4-15,irr-A26-1) + 1 x (irr-A4-5,irr-A26-27) + 1 x (irr-A4-1,irr-A26-378)
irr-A31-1023	1 x (irr-A4-1,irr-A26-1) + 1 x (irr-A4-24,irr-A26-1) + 2 x (irr-A4-5,irr-A26-27) + 1 x (irr-A4-1,irr-A26-728)
