irr-A31-1	1 x (irr-A5-1,irr-A25-1)
irr-A31-32	1 x (irr-A5-6,irr-A25-1) + 1 x (irr-A5-1,irr-A25-26)
irr-A31-496	1 x (irr-A5-15,irr-A25-1) + 1 x (irr-A5-6,irr-A25-26) + 1 x (irr-A5-1,irr-A25-325)
irr-A31-528	1 x (irr-A5-21,irr-A25-1) + 1 x (irr-A5-6,irr-A25-26) + 1 x (irr-A5-1,irr-A25-351)
irr-A31-1023	1 x (irr-A5-1,irr-A25-1) + 1 x (irr-A5-35,irr-A25-1) + 2 x (irr-A5-6,irr-A25-26) + 1 x (irr-A5-1,irr-A25-675)
