vtx-E07-119-1-3	Δ = 119	bi.bi = 1	b0.bi = 3	hypers = 4.5 x (irr-E7-56-q)
vtx-E07-203-4-6	Δ = 203	bi.bi = 4	b0.bi = 6	hypers = 6 x (irr-E7-56-q)
vtx-E07-252-9-9	Δ = 252	bi.bi = 9	b0.bi = 9	hypers = 4.5 x (irr-E7-56-q) + 1 x (irr-E7-133)
vtx-E07-266-16-12	Δ = 266	bi.bi = 16	b0.bi = 12	hypers = 3 x (irr-E7-133)
