irr-A15-1	1 x (irr-A1-1,irr-A13-1)
irr-A15-16	1 x (irr-A1-2-q,irr-A13-1) + 1 x (irr-A1-1,irr-A13-14)
irr-A15-120	1 x (irr-A1-1,irr-A13-1) + 1 x (irr-A1-2-q,irr-A13-14) + 1 x (irr-A1-1,irr-A13-91)
irr-A15-136	1 x (irr-A1-3,irr-A13-1) + 1 x (irr-A1-2-q,irr-A13-14) + 1 x (irr-A1-1,irr-A13-105)
irr-A15-255	1 x (irr-A1-1,irr-A13-1) + 1 x (irr-A1-3,irr-A13-1) + 2 x (irr-A1-2-q,irr-A13-14) + 1 x (irr-A1-1,irr-A13-195)
