irr-A15-1	1 x (irr-A1-1,irr-A7-1)
irr-A15-16	1 x (irr-A1-2-q,irr-A7-8)
irr-A15-120	1 x (irr-A1-3,irr-A7-28) + 1 x (irr-A1-1,irr-A7-36)
irr-A15-136	1 x (irr-A1-1,irr-A7-28) + 1 x (irr-A1-3,irr-A7-36)
irr-A15-255	1 x (irr-A1-3,irr-A7-1) + 1 x (irr-A1-1,irr-A7-63) + 1 x (irr-A1-3,irr-A7-63)
