irr-A25-1	1 x (irr-A3-1,irr-A21-1)
irr-A25-26	1 x (irr-A3-4,irr-A21-1) + 1 x (irr-A3-1,irr-A21-22)
irr-A25-325	1 x (irr-A3-6,irr-A21-1) + 1 x (irr-A3-4,irr-A21-22) + 1 x (irr-A3-1,irr-A21-231)
irr-A25-351	1 x (irr-A3-10,irr-A21-1) + 1 x (irr-A3-4,irr-A21-22) + 1 x (irr-A3-1,irr-A21-253)
irr-A25-675	1 x (irr-A3-1,irr-A21-1) + 1 x (irr-A3-15,irr-A21-1) + 2 x (irr-A3-4,irr-A21-22) + 1 x (irr-A3-1,irr-A21-483)
