irr-A25-1	1 x (irr-A12-1,irr-A12-1)
irr-A25-26	1 x (irr-A12-13,irr-A12-1) + 1 x (irr-A12-1,irr-A12-13)
irr-A25-325	1 x (irr-A12-78,irr-A12-1) + 1 x (irr-A12-13,irr-A12-13) + 1 x (irr-A12-1,irr-A12-78)
irr-A25-351	1 x (irr-A12-91,irr-A12-1) + 1 x (irr-A12-13,irr-A12-13) + 1 x (irr-A12-1,irr-A12-91)
irr-A25-675	1 x (irr-A12-1,irr-A12-1) + 1 x (irr-A12-168,irr-A12-1) + 2 x (irr-A12-13,irr-A12-13) + 1 x (irr-A12-1,irr-A12-168)
