irr-A25-1	1 x (irr-A7-1,irr-A17-1)
irr-A25-26	1 x (irr-A7-8,irr-A17-1) + 1 x (irr-A7-1,irr-A17-18)
irr-A25-325	1 x (irr-A7-28,irr-A17-1) + 1 x (irr-A7-8,irr-A17-18) + 1 x (irr-A7-1,irr-A17-153)
irr-A25-351	1 x (irr-A7-36,irr-A17-1) + 1 x (irr-A7-8,irr-A17-18) + 1 x (irr-A7-1,irr-A17-171)
irr-A25-675	1 x (irr-A7-1,irr-A17-1) + 1 x (irr-A7-63,irr-A17-1) + 2 x (irr-A7-8,irr-A17-18) + 1 x (irr-A7-1,irr-A17-323)
