irr-A25-1	1 x (irr-A1-1,irr-A23-1)
irr-A25-26	1 x (irr-A1-2-q,irr-A23-1) + 1 x (irr-A1-1,irr-A23-24)
irr-A25-325	1 x (irr-A1-1,irr-A23-1) + 1 x (irr-A1-2-q,irr-A23-24) + 1 x (irr-A1-1,irr-A23-276)
irr-A25-351	1 x (irr-A1-3,irr-A23-1) + 1 x (irr-A1-2-q,irr-A23-24) + 1 x (irr-A1-1,irr-A23-300)
irr-A25-675	1 x (irr-A1-1,irr-A23-1) + 1 x (irr-A1-3,irr-A23-1) + 2 x (irr-A1-2-q,irr-A23-24) + 1 x (irr-A1-1,irr-A23-575)
