irr-A25-1	1 x (irr-A4-1,irr-A20-1)
irr-A25-26	1 x (irr-A4-5,irr-A20-1) + 1 x (irr-A4-1,irr-A20-21)
irr-A25-325	1 x (irr-A4-10,irr-A20-1) + 1 x (irr-A4-5,irr-A20-21) + 1 x (irr-A4-1,irr-A20-210)
irr-A25-351	1 x (irr-A4-15,irr-A20-1) + 1 x (irr-A4-5,irr-A20-21) + 1 x (irr-A4-1,irr-A20-231)
irr-A25-675	1 x (irr-A4-1,irr-A20-1) + 1 x (irr-A4-24,irr-A20-1) + 2 x (irr-A4-5,irr-A20-21) + 1 x (irr-A4-1,irr-A20-440)
