irr-E6-27	27	6	0	3	(1,0,0,0,0,0)
irr-E6-78	78	24	0	18	(0,0,0,0,0,1)
irr-E6-351a	351	150	0	165	(0,1,0,0,0,0)
irr-E6-351b	351	168	0	210	(2,0,0,0,0,0)
