irr-D6-12	12	2	4	0	(1,0,0,0,0,0)
irr-D6-32-q	32	8	-8	6	(0,0,0,0,1,0)
irr-D6-66	66	20	16	12	(0,1,0,0,0,0)
irr-D6-77	77	28	80	12	(2,0,0,0,0,0)
irr-D6-220	220	90	-12	96	(0,0,1,0,0,0)
irr-D6-352a-q	352	152	40	162	(1,0,0,0,1,0)
irr-D6-352b	352	208	800	192	(3,0,0,0,0,0)
