irr-A21-1	1 x (irr-A9-1,irr-A11-1)
irr-A21-22	1 x (irr-A9-10,irr-A11-1) + 1 x (irr-A9-1,irr-A11-12)
irr-A21-231	1 x (irr-A9-45,irr-A11-1) + 1 x (irr-A9-10,irr-A11-12) + 1 x (irr-A9-1,irr-A11-66)
irr-A21-253	1 x (irr-A9-55,irr-A11-1) + 1 x (irr-A9-10,irr-A11-12) + 1 x (irr-A9-1,irr-A11-78)
irr-A21-483	1 x (irr-A9-1,irr-A11-1) + 1 x (irr-A9-99,irr-A11-1) + 2 x (irr-A9-10,irr-A11-12) + 1 x (irr-A9-1,irr-A11-143)
