irr-A21-1	1 x (irr-A2-1,irr-A18-1)
irr-A21-22	1 x (irr-A2-3,irr-A18-1) + 1 x (irr-A2-1,irr-A18-19)
irr-A21-231	1 x (irr-A2-3,irr-A18-1) + 1 x (irr-A2-3,irr-A18-19) + 1 x (irr-A2-1,irr-A18-171)
irr-A21-253	1 x (irr-A2-6,irr-A18-1) + 1 x (irr-A2-3,irr-A18-19) + 1 x (irr-A2-1,irr-A18-190)
irr-A21-483	1 x (irr-A2-1,irr-A18-1) + 2 x (irr-A2-3,irr-A18-19) + 1 x (irr-A2-8,irr-A18-1) + 1 x (irr-A2-1,irr-A18-360)
