irr-A21-1	1 x (irr-A7-1,irr-A13-1)
irr-A21-22	1 x (irr-A7-8,irr-A13-1) + 1 x (irr-A7-1,irr-A13-14)
irr-A21-231	1 x (irr-A7-28,irr-A13-1) + 1 x (irr-A7-8,irr-A13-14) + 1 x (irr-A7-1,irr-A13-91)
irr-A21-253	1 x (irr-A7-36,irr-A13-1) + 1 x (irr-A7-8,irr-A13-14) + 1 x (irr-A7-1,irr-A13-105)
irr-A21-483	1 x (irr-A7-1,irr-A13-1) + 1 x (irr-A7-63,irr-A13-1) + 2 x (irr-A7-8,irr-A13-14) + 1 x (irr-A7-1,irr-A13-195)
