irr-A21-1	1 x (irr-A3-1,irr-A17-1)
irr-A21-22	1 x (irr-A3-4,irr-A17-1) + 1 x (irr-A3-1,irr-A17-18)
irr-A21-231	1 x (irr-A3-6,irr-A17-1) + 1 x (irr-A3-4,irr-A17-18) + 1 x (irr-A3-1,irr-A17-153)
irr-A21-253	1 x (irr-A3-10,irr-A17-1) + 1 x (irr-A3-4,irr-A17-18) + 1 x (irr-A3-1,irr-A17-171)
irr-A21-483	1 x (irr-A3-1,irr-A17-1) + 1 x (irr-A3-15,irr-A17-1) + 2 x (irr-A3-4,irr-A17-18) + 1 x (irr-A3-1,irr-A17-323)
