irr-A21-1	1 x (irr-A6-1,irr-A14-1)
irr-A21-22	1 x (irr-A6-7,irr-A14-1) + 1 x (irr-A6-1,irr-A14-15)
irr-A21-231	1 x (irr-A6-21,irr-A14-1) + 1 x (irr-A6-7,irr-A14-15) + 1 x (irr-A6-1,irr-A14-105)
irr-A21-253	1 x (irr-A6-28,irr-A14-1) + 1 x (irr-A6-7,irr-A14-15) + 1 x (irr-A6-1,irr-A14-120)
irr-A21-483	1 x (irr-A6-1,irr-A14-1) + 1 x (irr-A6-48,irr-A14-1) + 2 x (irr-A6-7,irr-A14-15) + 1 x (irr-A6-1,irr-A14-224)
