irr-A21-1	1 x (irr-A8-1,irr-A12-1)
irr-A21-22	1 x (irr-A8-9,irr-A12-1) + 1 x (irr-A8-1,irr-A12-13)
irr-A21-231	1 x (irr-A8-36,irr-A12-1) + 1 x (irr-A8-9,irr-A12-13) + 1 x (irr-A8-1,irr-A12-78)
irr-A21-253	1 x (irr-A8-45,irr-A12-1) + 1 x (irr-A8-9,irr-A12-13) + 1 x (irr-A8-1,irr-A12-91)
irr-A21-483	1 x (irr-A8-1,irr-A12-1) + 1 x (irr-A8-80,irr-A12-1) + 2 x (irr-A8-9,irr-A12-13) + 1 x (irr-A8-1,irr-A12-168)
