irr-A24-1	1 x (irr-A6-1,irr-A17-1)
irr-A24-25	1 x (irr-A6-7,irr-A17-1) + 1 x (irr-A6-1,irr-A17-18)
irr-A24-300	1 x (irr-A6-21,irr-A17-1) + 1 x (irr-A6-7,irr-A17-18) + 1 x (irr-A6-1,irr-A17-153)
irr-A24-325	1 x (irr-A6-28,irr-A17-1) + 1 x (irr-A6-7,irr-A17-18) + 1 x (irr-A6-1,irr-A17-171)
irr-A24-624	1 x (irr-A6-1,irr-A17-1) + 1 x (irr-A6-48,irr-A17-1) + 2 x (irr-A6-7,irr-A17-18) + 1 x (irr-A6-1,irr-A17-323)
