irr-A24-1	1 x (irr-A4-1,irr-A4-1)
irr-A24-25	1 x (irr-A4-5,irr-A4-5)
irr-A24-300	1 x (irr-A4-15,irr-A4-10) + 1 x (irr-A4-10,irr-A4-15)
irr-A24-325	1 x (irr-A4-10,irr-A4-10) + 1 x (irr-A4-15,irr-A4-15)
irr-A24-624	1 x (irr-A4-24,irr-A4-1) + 1 x (irr-A4-1,irr-A4-24) + 1 x (irr-A4-24,irr-A4-24)
