irr-A24-1	1 x (irr-A3-1,irr-A20-1)
irr-A24-25	1 x (irr-A3-4,irr-A20-1) + 1 x (irr-A3-1,irr-A20-21)
irr-A24-300	1 x (irr-A3-6,irr-A20-1) + 1 x (irr-A3-4,irr-A20-21) + 1 x (irr-A3-1,irr-A20-210)
irr-A24-325	1 x (irr-A3-10,irr-A20-1) + 1 x (irr-A3-4,irr-A20-21) + 1 x (irr-A3-1,irr-A20-231)
irr-A24-624	1 x (irr-A3-1,irr-A20-1) + 1 x (irr-A3-15,irr-A20-1) + 2 x (irr-A3-4,irr-A20-21) + 1 x (irr-A3-1,irr-A20-440)
