irr-A24-1	1 x (irr-A7-1,irr-A16-1)
irr-A24-25	1 x (irr-A7-8,irr-A16-1) + 1 x (irr-A7-1,irr-A16-17)
irr-A24-300	1 x (irr-A7-28,irr-A16-1) + 1 x (irr-A7-8,irr-A16-17) + 1 x (irr-A7-1,irr-A16-136)
irr-A24-325	1 x (irr-A7-36,irr-A16-1) + 1 x (irr-A7-8,irr-A16-17) + 1 x (irr-A7-1,irr-A16-153)
irr-A24-624	1 x (irr-A7-1,irr-A16-1) + 1 x (irr-A7-63,irr-A16-1) + 2 x (irr-A7-8,irr-A16-17) + 1 x (irr-A7-1,irr-A16-288)
