irr-A18-1	1 x (irr-A4-1,irr-A13-1)
irr-A18-19	1 x (irr-A4-5,irr-A13-1) + 1 x (irr-A4-1,irr-A13-14)
irr-A18-171	1 x (irr-A4-10,irr-A13-1) + 1 x (irr-A4-5,irr-A13-14) + 1 x (irr-A4-1,irr-A13-91)
irr-A18-190	1 x (irr-A4-15,irr-A13-1) + 1 x (irr-A4-5,irr-A13-14) + 1 x (irr-A4-1,irr-A13-105)
irr-A18-360	1 x (irr-A4-1,irr-A13-1) + 1 x (irr-A4-24,irr-A13-1) + 2 x (irr-A4-5,irr-A13-14) + 1 x (irr-A4-1,irr-A13-195)
