irr-A18-1	1 x (irr-A2-1,irr-A15-1)
irr-A18-19	1 x (irr-A2-3,irr-A15-1) + 1 x (irr-A2-1,irr-A15-16)
irr-A18-171	1 x (irr-A2-3,irr-A15-1) + 1 x (irr-A2-3,irr-A15-16) + 1 x (irr-A2-1,irr-A15-120)
irr-A18-190	1 x (irr-A2-6,irr-A15-1) + 1 x (irr-A2-3,irr-A15-16) + 1 x (irr-A2-1,irr-A15-136)
irr-A18-360	1 x (irr-A2-1,irr-A15-1) + 2 x (irr-A2-3,irr-A15-16) + 1 x (irr-A2-8,irr-A15-1) + 1 x (irr-A2-1,irr-A15-255)
