irr-A18-1	1 x (irr-A8-1,irr-A9-1)
irr-A18-19	1 x (irr-A8-9,irr-A9-1) + 1 x (irr-A8-1,irr-A9-10)
irr-A18-171	1 x (irr-A8-36,irr-A9-1) + 1 x (irr-A8-9,irr-A9-10) + 1 x (irr-A8-1,irr-A9-45)
irr-A18-190	1 x (irr-A8-45,irr-A9-1) + 1 x (irr-A8-9,irr-A9-10) + 1 x (irr-A8-1,irr-A9-55)
irr-A18-360	1 x (irr-A8-1,irr-A9-1) + 1 x (irr-A8-80,irr-A9-1) + 2 x (irr-A8-9,irr-A9-10) + 1 x (irr-A8-1,irr-A9-99)
