irr-A29-1	1 x (irr-A1-1,irr-A14-1)
irr-A29-30	1 x (irr-A1-2-q,irr-A14-15)
irr-A29-435	1 x (irr-A1-3,irr-A14-105) + 1 x (irr-A1-1,irr-A14-120)
irr-A29-465	1 x (irr-A1-1,irr-A14-105) + 1 x (irr-A1-3,irr-A14-120)
irr-A29-899	1 x (irr-A1-3,irr-A14-1) + 1 x (irr-A1-1,irr-A14-224) + 1 x (irr-A1-3,irr-A14-224)
