irr-A29-1	1 x (irr-A11-1,irr-A17-1)
irr-A29-30	1 x (irr-A11-12,irr-A17-1) + 1 x (irr-A11-1,irr-A17-18)
irr-A29-435	1 x (irr-A11-66,irr-A17-1) + 1 x (irr-A11-12,irr-A17-18) + 1 x (irr-A11-1,irr-A17-153)
irr-A29-465	1 x (irr-A11-78,irr-A17-1) + 1 x (irr-A11-12,irr-A17-18) + 1 x (irr-A11-1,irr-A17-171)
irr-A29-899	1 x (irr-A11-1,irr-A17-1) + 1 x (irr-A11-143,irr-A17-1) + 2 x (irr-A11-12,irr-A17-18) + 1 x (irr-A11-1,irr-A17-323)
