irr-A29-1	1 x (irr-A2-1,irr-A26-1)
irr-A29-30	1 x (irr-A2-3,irr-A26-1) + 1 x (irr-A2-1,irr-A26-27)
irr-A29-435	1 x (irr-A2-3,irr-A26-1) + 1 x (irr-A2-3,irr-A26-27) + 1 x (irr-A2-1,irr-A26-351)
irr-A29-465	1 x (irr-A2-6,irr-A26-1) + 1 x (irr-A2-3,irr-A26-27) + 1 x (irr-A2-1,irr-A26-378)
irr-A29-899	1 x (irr-A2-1,irr-A26-1) + 2 x (irr-A2-3,irr-A26-27) + 1 x (irr-A2-8,irr-A26-1) + 1 x (irr-A2-1,irr-A26-728)
