irr-A29-1	1 x (irr-A4-1,irr-A5-1)
irr-A29-30	1 x (irr-A4-5,irr-A5-6)
irr-A29-435	1 x (irr-A4-15,irr-A5-15) + 1 x (irr-A4-10,irr-A5-21)
irr-A29-465	1 x (irr-A4-10,irr-A5-15) + 1 x (irr-A4-15,irr-A5-21)
irr-A29-899	1 x (irr-A4-24,irr-A5-1) + 1 x (irr-A4-1,irr-A5-35) + 1 x (irr-A4-24,irr-A5-35)
