irr-A29-1	1 x (irr-A10-1,irr-A18-1)
irr-A29-30	1 x (irr-A10-11,irr-A18-1) + 1 x (irr-A10-1,irr-A18-19)
irr-A29-435	1 x (irr-A10-55,irr-A18-1) + 1 x (irr-A10-11,irr-A18-19) + 1 x (irr-A10-1,irr-A18-171)
irr-A29-465	1 x (irr-A10-66,irr-A18-1) + 1 x (irr-A10-11,irr-A18-19) + 1 x (irr-A10-1,irr-A18-190)
irr-A29-899	1 x (irr-A10-1,irr-A18-1) + 1 x (irr-A10-120,irr-A18-1) + 2 x (irr-A10-11,irr-A18-19) + 1 x (irr-A10-1,irr-A18-360)
