irr-A29-1	1 x (irr-A7-1,irr-A21-1)
irr-A29-30	1 x (irr-A7-8,irr-A21-1) + 1 x (irr-A7-1,irr-A21-22)
irr-A29-435	1 x (irr-A7-28,irr-A21-1) + 1 x (irr-A7-8,irr-A21-22) + 1 x (irr-A7-1,irr-A21-231)
irr-A29-465	1 x (irr-A7-36,irr-A21-1) + 1 x (irr-A7-8,irr-A21-22) + 1 x (irr-A7-1,irr-A21-253)
irr-A29-899	1 x (irr-A7-1,irr-A21-1) + 1 x (irr-A7-63,irr-A21-1) + 2 x (irr-A7-8,irr-A21-22) + 1 x (irr-A7-1,irr-A21-483)
