irr-A29-1	1 x (irr-A3-1,irr-A25-1)
irr-A29-30	1 x (irr-A3-4,irr-A25-1) + 1 x (irr-A3-1,irr-A25-26)
irr-A29-435	1 x (irr-A3-6,irr-A25-1) + 1 x (irr-A3-4,irr-A25-26) + 1 x (irr-A3-1,irr-A25-325)
irr-A29-465	1 x (irr-A3-10,irr-A25-1) + 1 x (irr-A3-4,irr-A25-26) + 1 x (irr-A3-1,irr-A25-351)
irr-A29-899	1 x (irr-A3-1,irr-A25-1) + 1 x (irr-A3-15,irr-A25-1) + 2 x (irr-A3-4,irr-A25-26) + 1 x (irr-A3-1,irr-A25-675)
