irr-A29-1	1 x (irr-A6-1,irr-A22-1)
irr-A29-30	1 x (irr-A6-7,irr-A22-1) + 1 x (irr-A6-1,irr-A22-23)
irr-A29-435	1 x (irr-A6-21,irr-A22-1) + 1 x (irr-A6-7,irr-A22-23) + 1 x (irr-A6-1,irr-A22-253)
irr-A29-465	1 x (irr-A6-28,irr-A22-1) + 1 x (irr-A6-7,irr-A22-23) + 1 x (irr-A6-1,irr-A22-276)
irr-A29-899	1 x (irr-A6-1,irr-A22-1) + 1 x (irr-A6-48,irr-A22-1) + 2 x (irr-A6-7,irr-A22-23) + 1 x (irr-A6-1,irr-A22-528)
