mdl-(1,1,3)-232-45B6C478CAAEDB24	vertices = (vtx-A03-17-n2-0, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-A05-92-0-2)	Δ = 232	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1]])	(1) : 2 x (irr-A3-4)	(2) : 2 x (irr-A3-4) + 4 x (irr-A3-6)	(3) : 2 x (irr-A3-4) + 4 x (irr-A3-6)	(4) : 2 x (irr-A3-4) + 4 x (irr-A3-6)	(5) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 2 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 2 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-A5-6)	(4,5) : 1 x (irr-A3-4, irr-A5-6)
mdl-(1,1,3)-232-2BB107F20686B50F	vertices = (vtx-A03-17-n2-0, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-B03-110-2-4, vtx-C04-119-0-2)	Δ = 232	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1]])	(2) : 4 x (irr-A3-6)	(3) : 4 x (irr-A3-6)	(4) : 5 x (irr-B3-7)	(5) : 1 x (irr-C4-27)	(1,5) : 1 x (irr-A3-4, irr-C4-8-q)	(2,3) : 2 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-B3-8)	(2,5) : 1 x (irr-A3-4, irr-C4-8-q)	(3,4) : 1 x (irr-A3-4, irr-B3-8)	(3,5) : 1 x (irr-A3-4, irr-C4-8-q)	(4,5) : 0.5 x (irr-B3-8, irr-C4-8-q)
mdl-(1,1,3)-232-878C72A64DA5204B	vertices = (vtx-A03-17-n2-0, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-A04-126-2-4, vtx-A05-93-0-2)	Δ = 232	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1]])	(1) : 2 x (irr-A3-4)	(2) : 4 x (irr-A3-6)	(3) : 4 x (irr-A3-6)	(4) : 4 x (irr-A4-10)	(5) : 1 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 2 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-A4-5)	(2,5) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 2 x (irr-A3-4, irr-A4-5)	(3,5) : 1 x (irr-A3-4, irr-A5-6)	(4,5) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,1,3)-233-D725321474ED9826	vertices = (vtx-A03-17-n2-0, vtx-G02-98-2-4, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-C03-89-0-2)	Δ = 233	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1]])	(1) : 2 x (irr-A3-4)	(2) : 5 x (irr-G2-7)	(3) : 3 x (irr-A3-4) + 4 x (irr-A3-6)	(4) : 3 x (irr-A3-4) + 4 x (irr-A3-6)	(5) : 0.5 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,3) : 1 x (irr-G2-7, irr-A3-4)	(2,4) : 1 x (irr-G2-7, irr-A3-4)	(2,5) : 0.5 x (irr-G2-7, irr-C3-6-q)	(3,4) : 2 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(4,5) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(1,1,3)-233-1714CBA39F6695B7	vertices = (vtx-A03-17-n2-0, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-A03-61-0-2)	Δ = 233	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1]])	(1) : 4 x (irr-A3-4)	(2) : 4 x (irr-A3-4) + 4 x (irr-A3-6)	(3) : 4 x (irr-A3-4) + 4 x (irr-A3-6)	(4) : 4 x (irr-A3-4) + 4 x (irr-A3-6)	(5) : 2 x (irr-A3-6)	(1,5) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 2 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A3-4)	(3,4) : 2 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-A3-4)	(4,5) : 1 x (irr-A3-4, irr-A3-4)
mdl-(1,1,3)-233-2BF45E132685A742	vertices = (vtx-A03-17-n2-0, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-A05-93-0-2)	Δ = 233	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1]])	(1) : 2 x (irr-A3-4)	(2) : 2 x (irr-A3-4) + 4 x (irr-A3-6)	(3) : 2 x (irr-A3-4) + 4 x (irr-A3-6)	(4) : 2 x (irr-A3-4) + 4 x (irr-A3-6)	(5) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 2 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 2 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-A5-6)	(4,5) : 1 x (irr-A3-4, irr-A5-6)
mdl-(1,1,3)-234-AF0BD197DAECA838	vertices = (vtx-A03-17-n2-0, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-B03-110-2-4, vtx-C03-89-0-2)	Δ = 234	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1]])	(1) : 2 x (irr-A3-4)	(2) : 2 x (irr-A3-4) + 4 x (irr-A3-6)	(3) : 2 x (irr-A3-4) + 4 x (irr-A3-6)	(4) : 5 x (irr-B3-7) + 1 x (irr-B3-8)	(5) : 1 x (irr-C3-14a)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,3) : 2 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-B3-8)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-B3-8)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(4,5) : 0.5 x (irr-B3-8, irr-C3-6-q)
mdl-(1,1,3)-234-78A8F540BE9216F7	vertices = (vtx-A03-17-n2-0, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-A04-126-2-4, vtx-C03-89-0-2)	Δ = 234	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1]])	(1) : 2 x (irr-A3-4)	(2) : 4 x (irr-A3-6)	(3) : 6 x (irr-A3-4) + 1 x (irr-A3-6)	(4) : 4 x (irr-A4-10)	(5) : 1 x (irr-C3-14a)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,3) : 2 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-A4-5)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 2 x (irr-A3-4, irr-A4-5)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 1 x (irr-A4-5, irr-C3-6-q)
mdl-(1,1,3)-234-4103475C2482B898	vertices = (vtx-A03-17-n2-0, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-A03-176-8-8, vtx-C04-119-0-2)	Δ = 234	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[2,2],[0,1]])	(4) : 1 x (irr-A3-15)	(5) : 1 x (irr-C4-27)	(1,5) : 1 x (irr-A3-4, irr-C4-8-q)	(2,3) : 2 x (irr-A3-4, irr-A3-4)	(2,4) : 4 x (irr-A3-4, irr-A3-4)	(2,5) : 0.5 x (irr-A3-6, irr-C4-8-q)	(3,4) : 4 x (irr-A3-4, irr-A3-4)	(3,5) : 0.5 x (irr-A3-6, irr-C4-8-q)	(4,5) : 1 x (irr-A3-6, irr-C4-8-q)
mdl-(1,1,3)-235-A84FBF1E2ED5FF12	vertices = (vtx-A03-17-n2-0, vtx-G02-98-2-4, vtx-A03-105-2-4, vtx-A03-105-2-4, vtx-C03-91-0-2)	Δ = 235	bI-odd = ()	bI-even = ([[2,2],[1,-1],[1,1],[1,1],[1,1],[0,1]])	(1) : 2 x (irr-A3-4)	(2) : 5 x (irr-G2-7)	(3) : 3 x (irr-A3-4) + 4 x (irr-A3-6)	(4) : 3 x (irr-A3-4) + 4 x (irr-A3-6)	(5) : 2 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,3) : 1 x (irr-G2-7, irr-A3-4)	(2,4) : 1 x (irr-G2-7, irr-A3-4)	(2,5) : 0.5 x (irr-G2-7, irr-C3-6-q)	(3,4) : 2 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(4,5) : 1 x (irr-A3-4, irr-C3-6-q)
