mdl-(0,0,4)-232-048B7B2B5DFE2ED5	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-229-5-7)	Δ = 232	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[3,2]])	bI-even = ()	(4) : 0.5 x (irr-C3-6-q) + 2.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 2 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 2 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(0,0,4)-232-8F73A96404C56CE7	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-115-1-3, vtx-A03-127-3-5)	Δ = 232	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 2 x (irr-C3-6-q) + 2 x (irr-C3-14a)	(4) : 5 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 2 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 2 x (irr-A3-4, irr-A3-4)	(3,4) : 2 x (irr-C3-6-q, irr-A3-4)
mdl-(0,0,4)-233-5E39A75AD2E6DCC2	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-176-3-5)	Δ = 233	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 3 x (irr-A3-6)	(4) : 2 x (irr-A5-6) + 2 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 2 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-A5-6)	(3,4) : 2 x (irr-A3-4, irr-A5-6)
mdl-(0,0,4)-234-A73435BF4C572C28	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-171-3-5)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 2 x (irr-C3-6-q) + 1 x (irr-C3-14b-q) + 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 2 x (irr-A3-4, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(0,0,4)-234-61630840218443BA	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-177-3-5)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 3 x (irr-A3-6)	(4) : 3 x (irr-A5-6) + 2.5 x (irr-A5-20-q)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 2 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-A5-6)	(3,4) : 2 x (irr-A3-4, irr-A5-6)
mdl-(0,0,4)-234-991F9FB4E6A4628D	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-231-5-7)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[3,2]])	bI-even = ()	(4) : 2 x (irr-C3-6-q) + 3 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 2 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 2 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(0,0,4)-234-336A0349445978F4	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-A03-127-3-5)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 3 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 3 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 3 x (irr-A4-5) + 3 x (irr-A4-10)	(4) : 2 x (irr-A3-4) + 5 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A4-5)	(1,4) : 2 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A4-5)	(2,4) : 2 x (irr-A3-4, irr-A3-4)	(3,4) : 2 x (irr-A4-5, irr-A3-4)
mdl-(0,0,4)-234-2615B4C2C6BD20A5	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-115-1-3, vtx-A03-205-12-10)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[4,2]])	bI-even = ()	(3) : 2 x (irr-C3-14a)	(4) : 2 x (irr-A3-10)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,4) : 4 x (irr-A3-4, irr-A3-4)	(2,3) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,4) : 4 x (irr-A3-4, irr-A3-4)	(3,4) : 2 x (irr-C3-6-q, irr-A3-6)
mdl-(0,0,4)-234-C91E4564F8BA418C	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-A03-127-3-5)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 3.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(4) : 5 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 2 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 2 x (irr-A3-4, irr-A3-4)	(3,4) : 2 x (irr-C3-6-q, irr-A3-4)
mdl-(0,0,4)-234-5AA83401734BE619	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-127-3-5, vtx-C03-171-3-5)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[2,1],[2,1]])	bI-even = ()	(1) : 2 x (irr-A3-4)	(2) : 2 x (irr-A3-4)	(3) : 2 x (irr-A3-6)	(4) : 1 x (irr-C3-14b-q) + 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 2 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)	(2,3) : 2 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 2 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(0,0,4)-234-5AA687FEA9C78FF0	vertices = (vtx-A03-83-1-3, vtx-C03-115-1-3, vtx-C03-115-1-3, vtx-A03-127-3-5)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 2 x (irr-C3-14a)	(3) : 1 x (irr-C3-6-q) + 2 x (irr-C3-14a)	(4) : 2 x (irr-A3-4) + 2 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 2 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,4) : 2 x (irr-C3-6-q, irr-A3-4)	(3,4) : 1 x (irr-C3-6-q, irr-A3-4) + 0.5 x (irr-C3-6-q, irr-A3-6)
mdl-(0,0,4)-234-519563B87D1B1059	vertices = (vtx-A03-83-1-3, vtx-C03-119-1-3, vtx-C03-119-1-3, vtx-A03-171-5-7)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[3,2]])	bI-even = ()	(1) : 2 x (irr-A3-4)	(2) : 1 x (irr-C3-14b-q)	(3) : 1 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(4) : 1 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)	(1,3) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,4) : 3 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,4) : 2 x (irr-C3-6-q, irr-A3-4) + 0.5 x (irr-C3-6-q, irr-A3-6)	(3,4) : 2 x (irr-C3-6-q, irr-A3-4) + 0.5 x (irr-C3-6-q, irr-A3-6)
mdl-(0,0,4)-234-5AACB91271B80E80	vertices = (vtx-A03-83-1-3, vtx-C03-119-1-3, vtx-C03-119-1-3, vtx-A03-171-5-7)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[3,2]])	bI-even = ()	(1) : 2 x (irr-A3-4)	(2) : 1 x (irr-C3-14b-q)	(3) : 1 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(4) : 1 x (irr-A3-6)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 3 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,4) : 3 x (irr-C3-6-q, irr-A3-4)	(3,4) : 1 x (irr-C3-6-q, irr-A3-4) + 1 x (irr-C3-6-q, irr-A3-6)
mdl-(0,0,4)-235-BB2A8C4AC4F80CBB	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-118-1-3, vtx-A03-127-3-5)	Δ = 235	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 2 x (irr-A5-6) + 3 x (irr-A5-15)	(4) : 5 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 2 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 2 x (irr-A3-4, irr-A3-4)	(3,4) : 2 x (irr-A5-6, irr-A3-4)
mdl-(0,0,4)-235-045CE60E327F5C7F	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A04-151-3-5, vtx-C03-173-3-5)	Δ = 235	bI-odd = ([[3,1],[1,0],[1,0],[2,1],[2,1]])	bI-even = ()	(3) : 2 x (irr-A4-10)	(4) : 1.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 2 x (irr-A3-4, irr-A4-5)	(1,4) : 1 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)	(2,3) : 2 x (irr-A3-4, irr-A4-5)	(2,4) : 1 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 1.5 x (irr-A4-5, irr-C3-6-q) + 0.5 x (irr-A4-10, irr-C3-6-q)
mdl-(0,0,4)-235-77C17F0E43E59346	vertices = (vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-A04-101-1-3, vtx-A03-127-3-5)	Δ = 235	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 2 x (irr-A4-5) + 3 x (irr-A4-10)	(3) : 2 x (irr-A4-5) + 3 x (irr-A4-10)	(4) : 5 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-A4-5)	(1,3) : 1 x (irr-A3-4, irr-A4-5)	(1,4) : 2 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A4-5, irr-A4-5)	(2,4) : 2 x (irr-A4-5, irr-A3-4)	(3,4) : 2 x (irr-A4-5, irr-A3-4)
mdl-(0,0,4)-235-61905D2DDB52877B	vertices = (vtx-A03-83-1-3, vtx-C03-119-1-3, vtx-A05-120-1-3, vtx-A03-171-5-7)	Δ = 235	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[3,2]])	bI-even = ()	(1) : 2 x (irr-A3-4)	(2) : 1 x (irr-C3-14b-q)	(3) : 1 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 1 x (irr-A3-6)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 3 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-C3-6-q, irr-A5-6)	(2,4) : 3 x (irr-C3-6-q, irr-A3-4)	(3,4) : 1 x (irr-A5-6, irr-A3-4) + 1 x (irr-A5-6, irr-A3-6)
mdl-(0,0,4)-236-F05535E555D295F3	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3)	Δ = 236	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 8 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 8 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 8 x (irr-A3-4) + 3 x (irr-A3-6)	(4) : 8 x (irr-A3-4) + 3 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(3,4) : 1 x (irr-A3-4, irr-A3-4)
mdl-(0,0,4)-236-B89D6A2626985F8D	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-G02-119-3-5)	Δ = 236	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 5 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 5 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 5 x (irr-A3-4) + 3 x (irr-A3-6)	(4) : 7 x (irr-G2-7)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-G2-7)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-G2-7)	(3,4) : 1 x (irr-A3-4, irr-G2-7)
mdl-(0,0,4)-236-479E9BFF5BF8FAFB	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-167-3-5)	Δ = 236	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 6 x (irr-A3-4)	(3) : 6 x (irr-A3-4)	(4) : 4 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 2 x (irr-A3-4, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(0,0,4)-236-94B4B60CAE999E6F	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-173-3-5)	Δ = 236	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 3.5 x (irr-C3-6-q) + 1.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 2 x (irr-A3-4, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 2 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(0,0,4)-236-7A2EF733A39CCF03	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-171-5-7)	Δ = 236	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[3,2]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(4) : 8 x (irr-A3-4) + 3 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 3 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 3 x (irr-A3-4, irr-A3-4)	(3,4) : 1 x (irr-A3-4, irr-A3-4) + 1 x (irr-A3-4, irr-A3-6)
mdl-(0,0,4)-236-FB8215F3D080D16E	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-115-1-3, vtx-C03-175-3-5)	Δ = 236	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[2,1]])	bI-even = ()	(1) : 4 x (irr-A3-4)	(2) : 4 x (irr-A3-4)	(3) : 2 x (irr-C3-14a)	(4) : 2 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,4) : 2 x (irr-A3-4, irr-C3-6-q)	(2,3) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,4) : 2 x (irr-A3-4, irr-C3-6-q)	(3,4) : 2 x (irr-C3-6-q, irr-C3-6-q)
