mdl-(0,6,0)-229-869B40872A64A08A	vertices = (vtx-A03-61-0-2, vtx-A04-76-0-2, vtx-A06-106-0-2, vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-A05-92-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0]])	(1) : 2 x (irr-A3-6)	(2) : 2 x (irr-A4-10)	(3) : 2 x (irr-A6-21)	(4) : 2 x (irr-A3-6)	(5) : 1 x (irr-C3-14a)	(6) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(1,6) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A4-5, irr-A3-4)	(2,5) : 1 x (irr-A4-5, irr-C3-6-q)	(2,6) : 1 x (irr-A4-5, irr-A5-6)	(3,4) : 1 x (irr-A6-7, irr-A3-4)	(3,5) : 1 x (irr-A6-7, irr-C3-6-q)	(3,6) : 1 x (irr-A6-7, irr-A5-6)
mdl-(0,6,0)-229-B8122ED8742AF34E	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-C03-89-0-2, vtx-A03-61-0-2, vtx-A05-92-0-2, vtx-A05-93-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1 x (irr-C3-14a)	(4) : 2 x (irr-A3-6)	(5) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(6) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(1,6) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A5-6)	(2,6) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-C3-6-q, irr-A3-4)	(3,5) : 1 x (irr-C3-6-q, irr-A5-6)	(3,6) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,6,0)-229-E8D341854C7D16D1	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-A05-91-0-2, vtx-A03-61-0-2, vtx-A05-91-0-2, vtx-A05-92-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 2 x (irr-A5-15)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A5-15)	(6) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(1,6) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A5-6)	(2,6) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A5-6)	(3,6) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,6,0)-229-7D45B237A7045492	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-A05-91-0-2, vtx-A03-61-0-2, vtx-C03-91-0-2, vtx-A05-92-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 2 x (irr-A5-15)	(4) : 2 x (irr-A3-6)	(5) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(6) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(1,6) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,6) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-C3-6-q)	(3,6) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,6,0)-229-31B8936C30B7EEAD	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-A05-91-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 1 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 1 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 1 x (irr-A5-6) + 2 x (irr-A5-15)	(4) : 2 x (irr-A4-10)	(5) : 2 x (irr-A4-10)	(6) : 2 x (irr-A4-10)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(1,6) : 1 x (irr-A3-4, irr-A4-5)	(2,4) : 1 x (irr-C3-6-q, irr-A4-5)	(2,5) : 1 x (irr-C3-6-q, irr-A4-5)	(2,6) : 1 x (irr-C3-6-q, irr-A4-5)	(3,4) : 1 x (irr-A5-6, irr-A4-5)	(3,5) : 1 x (irr-A5-6, irr-A4-5)	(3,6) : 1 x (irr-A5-6, irr-A4-5)
mdl-(0,6,0)-229-F60E7948AF8D0976	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-A05-91-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-A05-92-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 2 x (irr-A5-15)	(4) : 2 x (irr-A4-10)	(5) : 2 x (irr-A4-10)	(6) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(1,6) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A4-5)	(2,5) : 1 x (irr-C3-6-q, irr-A4-5)	(2,6) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-A4-5)	(3,5) : 1 x (irr-A5-6, irr-A4-5)	(3,6) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,6,0)-229-DDBA335DCE7C7041	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-C03-91-0-2, vtx-A03-61-0-2, vtx-A05-91-0-2, vtx-A05-92-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A5-15)	(6) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(1,6) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A5-6)	(2,6) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-C3-6-q, irr-A3-4)	(3,5) : 1 x (irr-C3-6-q, irr-A5-6)	(3,6) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,6,0)-229-A52AE489BFA4E270	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-C03-91-0-2, vtx-A03-61-0-2, vtx-C03-91-0-2, vtx-A05-92-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(4) : 2 x (irr-A3-6)	(5) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(6) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(1,6) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,6) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-C3-6-q, irr-A3-4)	(3,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(3,6) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,6,0)-229-B5EBD234F41F461A	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-C03-91-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 1 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 1 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(3) : 2.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(4) : 2 x (irr-A4-10)	(5) : 2 x (irr-A4-10)	(6) : 2 x (irr-A4-10)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(1,6) : 1 x (irr-A3-4, irr-A4-5)	(2,4) : 1 x (irr-C3-6-q, irr-A4-5)	(2,5) : 1 x (irr-C3-6-q, irr-A4-5)	(2,6) : 1 x (irr-C3-6-q, irr-A4-5)	(3,4) : 1 x (irr-C3-6-q, irr-A4-5)	(3,5) : 1 x (irr-C3-6-q, irr-A4-5)	(3,6) : 1 x (irr-C3-6-q, irr-A4-5)
mdl-(0,6,0)-229-B2CF2A3A0B3D39EA	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-C03-91-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-A05-92-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(4) : 2 x (irr-A4-10)	(5) : 2 x (irr-A4-10)	(6) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(1,6) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A4-5)	(2,5) : 1 x (irr-C3-6-q, irr-A4-5)	(2,6) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-C3-6-q, irr-A4-5)	(3,5) : 1 x (irr-C3-6-q, irr-A4-5)	(3,6) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,6,0)-229-BA48532D930AA437	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-A05-92-0-2, vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-A05-93-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A3-6)	(5) : 1 x (irr-C3-14a)	(6) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(1,6) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,6) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-C3-6-q)	(3,6) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,6,0)-229-99BC477DB94B8E58	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-A05-92-0-2, vtx-A03-61-0-2, vtx-A05-91-0-2, vtx-A05-91-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A5-15)	(6) : 2 x (irr-A5-15)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(1,6) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A5-6)	(2,6) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A5-6)	(3,6) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,6,0)-229-4E6DFEC4BF435B0E	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-A05-92-0-2, vtx-A03-61-0-2, vtx-A05-91-0-2, vtx-C03-91-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A5-15)	(6) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(1,6) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A5-6)	(2,6) : 1 x (irr-C3-6-q, irr-C3-6-q)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A5-6)	(3,6) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(0,6,0)-229-15AE761A77BD1DB5	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-A05-92-0-2, vtx-A03-61-0-2, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[0,1],[1,0],[1,0],[1,0]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A3-6)	(5) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(6) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(1,6) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,6) : 1 x (irr-C3-6-q, irr-C3-6-q)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-C3-6-q)	(3,6) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(0,6,0)-229-CDFF1FC101747476	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-A05-92-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-A05-91-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A4-10)	(5) : 2 x (irr-A4-10)	(6) : 2 x (irr-A5-15)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(1,6) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A4-5)	(2,5) : 1 x (irr-C3-6-q, irr-A4-5)	(2,6) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-A4-5)	(3,5) : 1 x (irr-A5-6, irr-A4-5)	(3,6) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,6,0)-229-98D34D5EBEA12ADD	vertices = (vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-A05-92-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-C03-91-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A4-10)	(5) : 2 x (irr-A4-10)	(6) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(1,6) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 1 x (irr-C3-6-q, irr-A4-5)	(2,5) : 1 x (irr-C3-6-q, irr-A4-5)	(2,6) : 1 x (irr-C3-6-q, irr-C3-6-q)	(3,4) : 1 x (irr-A5-6, irr-A4-5)	(3,5) : 1 x (irr-A5-6, irr-A4-5)	(3,6) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(0,6,0)-229-E282BC83AE250C4D	vertices = (vtx-A03-61-0-2, vtx-A05-91-0-2, vtx-A05-92-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-C03-89-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A3-6)	(2) : 2 x (irr-A5-15)	(3) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A4-10)	(5) : 2 x (irr-A4-10)	(6) : 1 x (irr-C3-14a)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(1,6) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 1 x (irr-A5-6, irr-A4-5)	(2,5) : 1 x (irr-A5-6, irr-A4-5)	(2,6) : 1 x (irr-A5-6, irr-C3-6-q)	(3,4) : 1 x (irr-A5-6, irr-A4-5)	(3,5) : 1 x (irr-A5-6, irr-A4-5)	(3,6) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(0,6,0)-229-2D53645B7741BD44	vertices = (vtx-A03-61-0-2, vtx-C03-91-0-2, vtx-A05-92-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-C03-89-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A3-6)	(2) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(3) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A4-10)	(5) : 2 x (irr-A4-10)	(6) : 1 x (irr-C3-14a)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(1,6) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 1 x (irr-C3-6-q, irr-A4-5)	(2,5) : 1 x (irr-C3-6-q, irr-A4-5)	(2,6) : 1 x (irr-C3-6-q, irr-C3-6-q)	(3,4) : 1 x (irr-A5-6, irr-A4-5)	(3,5) : 1 x (irr-A5-6, irr-A4-5)	(3,6) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(0,6,0)-229-3A9BE6473B82CF7A	vertices = (vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-C03-89-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A4-10)	(2) : 2 x (irr-A4-10)	(3) : 2 x (irr-A4-10)	(4) : 1 x (irr-A4-5) + 2 x (irr-A4-10)	(5) : 1 x (irr-A4-5) + 2 x (irr-A4-10)	(6) : 1 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,4) : 1 x (irr-A4-5, irr-A4-5)	(1,5) : 1 x (irr-A4-5, irr-A4-5)	(1,6) : 1 x (irr-A4-5, irr-C3-6-q)	(2,4) : 1 x (irr-A4-5, irr-A4-5)	(2,5) : 1 x (irr-A4-5, irr-A4-5)	(2,6) : 1 x (irr-A4-5, irr-C3-6-q)	(3,4) : 1 x (irr-A4-5, irr-A4-5)	(3,5) : 1 x (irr-A4-5, irr-A4-5)	(3,6) : 1 x (irr-A4-5, irr-C3-6-q)
mdl-(0,6,0)-229-FADEE6F4640F02FF	vertices = (vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-C03-89-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2, vtx-A05-92-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[1,0],[0,1],[0,1],[0,1]])	(1) : 2 x (irr-A4-10)	(2) : 2 x (irr-A4-10)	(3) : 1 x (irr-C3-14a)	(4) : 2 x (irr-A4-10)	(5) : 2 x (irr-A4-10)	(6) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,4) : 1 x (irr-A4-5, irr-A4-5)	(1,5) : 1 x (irr-A4-5, irr-A4-5)	(1,6) : 1 x (irr-A4-5, irr-A5-6)	(2,4) : 1 x (irr-A4-5, irr-A4-5)	(2,5) : 1 x (irr-A4-5, irr-A4-5)	(2,6) : 1 x (irr-A4-5, irr-A5-6)	(3,4) : 1 x (irr-C3-6-q, irr-A4-5)	(3,5) : 1 x (irr-C3-6-q, irr-A4-5)	(3,6) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,6,0)-229-15D0418357E250C6	vertices = (vtx-A04-76-0-2, vtx-C05-149-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0]])	(1) : 2 x (irr-A4-10)	(2) : 1 x (irr-C5-44)	(3) : 1 x (irr-A3-4) + 2 x (irr-A3-6)	(4) : 1 x (irr-A3-4) + 2 x (irr-A3-6)	(5) : 1 x (irr-A3-4) + 2 x (irr-A3-6)	(6) : 1 x (irr-A3-4) + 2 x (irr-A3-6)	(1,3) : 1 x (irr-A4-5, irr-A3-4)	(1,4) : 1 x (irr-A4-5, irr-A3-4)	(1,5) : 1 x (irr-A4-5, irr-A3-4)	(1,6) : 1 x (irr-A4-5, irr-A3-4)	(2,3) : 1 x (irr-C5-10-q, irr-A3-4)	(2,4) : 1 x (irr-C5-10-q, irr-A3-4)	(2,5) : 1 x (irr-C5-10-q, irr-A3-4)	(2,6) : 1 x (irr-C5-10-q, irr-A3-4)
mdl-(0,6,0)-229-6E13E779AD4A307A	vertices = (vtx-C03-89-0-2, vtx-A08-136-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0]])	(1) : 1 x (irr-C3-14a)	(2) : 2 x (irr-A8-36)	(3) : 1 x (irr-A3-4) + 2 x (irr-A3-6)	(4) : 1 x (irr-A3-4) + 2 x (irr-A3-6)	(5) : 1 x (irr-A3-4) + 2 x (irr-A3-6)	(6) : 1 x (irr-A3-4) + 2 x (irr-A3-6)	(1,3) : 1 x (irr-C3-6-q, irr-A3-4)	(1,4) : 1 x (irr-C3-6-q, irr-A3-4)	(1,5) : 1 x (irr-C3-6-q, irr-A3-4)	(1,6) : 1 x (irr-C3-6-q, irr-A3-4)	(2,3) : 1 x (irr-A8-9, irr-A3-4)	(2,4) : 1 x (irr-A8-9, irr-A3-4)	(2,5) : 1 x (irr-A8-9, irr-A3-4)	(2,6) : 1 x (irr-A8-9, irr-A3-4)
mdl-(0,6,0)-229-E419F0EC3EE30439	vertices = (vtx-C03-89-0-2, vtx-C05-149-0-2, vtx-G02-56-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0]])	(1) : 0.5 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(2) : 0.5 x (irr-C5-10-q) + 1 x (irr-C5-44)	(3) : 2 x (irr-G2-7)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A3-6)	(6) : 2 x (irr-A3-6)	(1,3) : 0.5 x (irr-C3-6-q, irr-G2-7)	(1,4) : 1 x (irr-C3-6-q, irr-A3-4)	(1,5) : 1 x (irr-C3-6-q, irr-A3-4)	(1,6) : 1 x (irr-C3-6-q, irr-A3-4)	(2,3) : 0.5 x (irr-C5-10-q, irr-G2-7)	(2,4) : 1 x (irr-C5-10-q, irr-A3-4)	(2,5) : 1 x (irr-C5-10-q, irr-A3-4)	(2,6) : 1 x (irr-C5-10-q, irr-A3-4)
mdl-(0,6,0)-229-C2BEB80AD0CABC62	vertices = (vtx-C03-89-0-2, vtx-C05-149-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-B03-64-0-2)	Δ = 229	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[1,0],[1,0],[1,0],[1,0]])	(1) : 1 x (irr-C3-14a)	(2) : 1 x (irr-C5-44)	(3) : 2 x (irr-A3-6)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A3-6)	(6) : 3 x (irr-B3-7)	(1,3) : 1 x (irr-C3-6-q, irr-A3-4)	(1,4) : 1 x (irr-C3-6-q, irr-A3-4)	(1,5) : 1 x (irr-C3-6-q, irr-A3-4)	(1,6) : 0.5 x (irr-C3-6-q, irr-B3-8)	(2,3) : 1 x (irr-C5-10-q, irr-A3-4)	(2,4) : 1 x (irr-C5-10-q, irr-A3-4)	(2,5) : 1 x (irr-C5-10-q, irr-A3-4)	(2,6) : 0.5 x (irr-C5-10-q, irr-B3-8)
