mdl-(1,0,5)-240-7E669FDDE3EAA495	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-C03-119-1-3, vtx-G02-140-4-6)	Δ = 240	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[2,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 3 x (irr-A3-4)	(3) : 3 x (irr-A3-4)	(4) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(5) : 1 x (irr-C3-14b-q)	(6) : 2 x (irr-G2-7)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-G2-7)	(3,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-G2-7)	(4,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(4,6) : 1 x (irr-C3-6-q, irr-G2-7)	(5,6) : 1 x (irr-C3-6-q, irr-G2-7)
mdl-(1,0,5)-240-32EFC21D10FF959D	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-G02-140-4-6, vtx-A03-149-4-6)	Δ = 240	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[2,0],[2,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 1 x (irr-A3-4)	(3) : 1 x (irr-A3-4)	(4) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(6) : 2 x (irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,5) : 1 x (irr-A3-4, irr-G2-7)	(2,6) : 2 x (irr-A3-4, irr-A3-4)	(3,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,5) : 1 x (irr-A3-4, irr-G2-7)	(3,6) : 2 x (irr-A3-4, irr-A3-4)	(4,5) : 1 x (irr-C3-6-q, irr-G2-7)	(4,6) : 1 x (irr-C3-6-q, irr-A3-6)	(5,6) : 2 x (irr-G2-7, irr-A3-4)
mdl-(1,0,5)-240-5844781049366815	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-A03-149-4-6, vtx-B03-156-4-6)	Δ = 240	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[2,0],[2,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(4) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(6) : 1 x (irr-B3-7)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,5) : 2 x (irr-A3-4, irr-A3-4)	(2,6) : 1 x (irr-A3-4, irr-B3-8)	(3,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,5) : 2 x (irr-A3-4, irr-A3-4)	(3,6) : 1 x (irr-A3-4, irr-B3-8)	(4,5) : 1 x (irr-C3-6-q, irr-A3-6)	(4,6) : 1 x (irr-C3-6-q, irr-B3-7)	(5,6) : 2 x (irr-A3-4, irr-B3-8)
mdl-(1,0,5)-241-D2D23E93A74DA715	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-115-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(4) : 8 x (irr-A3-4)	(5) : 8 x (irr-A3-4)	(6) : 4 x (irr-C3-6-q) + 2 x (irr-C3-14a)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A3-4)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-A3-4)	(3,6) : 1 x (irr-A3-4, irr-C3-6-q)	(4,5) : 1 x (irr-A3-4, irr-A3-4)	(4,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(5,6) : 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(1,0,5)-241-D0EE87777B0E2E37	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-199-4-6)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[2,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 2 x (irr-A3-4)	(3) : 2 x (irr-A3-4)	(4) : 2 x (irr-A3-4)	(5) : 2 x (irr-A3-4)	(6) : 0.5 x (irr-C3-6-q) + 1.5 x (irr-C3-14b-q) + 2 x (irr-C3-14a)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A3-4)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-A3-4)	(3,6) : 1 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 1 x (irr-A3-4, irr-A3-4)	(4,6) : 1 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)	(5,6) : 1 x (irr-A3-4, irr-C3-6-q) + 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(1,0,5)-241-C51EC2B8FE843E43	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-C03-115-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 7 x (irr-A3-4)	(4) : 7 x (irr-A3-4)	(5) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(6) : 3 x (irr-C3-6-q) + 2 x (irr-C3-14a)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A4-5)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-A4-5)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 1 x (irr-A3-4, irr-A4-5)	(4,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(5,6) : 1 x (irr-A4-5, irr-C3-6-q)
mdl-(1,0,5)-241-9FAC39B6CCB17AB4	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-115-1-3, vtx-A05-119-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 6 x (irr-A3-4)	(5) : 2 x (irr-C3-6-q) + 2 x (irr-C3-14a)	(6) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 2 x (irr-A5-15)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-A5-6)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-A5-6)	(5,6) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(1,0,5)-241-12773F3A7DED3B01	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-115-1-3, vtx-C03-119-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 6 x (irr-A3-4)	(5) : 2 x (irr-C3-14a)	(6) : 5 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 1 x (irr-A3-4, irr-C3-6-q)	(4,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(5,6) : 1 x (irr-C3-6-q, irr-C3-6-q)
mdl-(1,0,5)-241-5B2A8BBA71959130	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-115-1-3, vtx-C03-119-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 6 x (irr-A3-4)	(5) : 1 x (irr-C3-6-q) + 2 x (irr-C3-14a)	(6) : 4 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-C3-6-q)	(5,6) : 1 x (irr-C3-6-q, irr-C3-6-q)
mdl-(1,0,5)-241-7849187644598533	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-115-1-3, vtx-C03-119-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 6 x (irr-A3-4)	(5) : 2 x (irr-C3-6-q) + 2 x (irr-C3-14a)	(6) : 3 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-C3-6-q)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-C3-6-q)	(5,6) : 1 x (irr-C3-6-q, irr-C3-6-q)
mdl-(1,0,5)-241-F4F79EA1426E6569	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-C03-117-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 6 x (irr-A3-4)	(5) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(6) : 3.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 1 x (irr-A3-4, irr-C3-6-q)	(4,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(5,6) : 1 x (irr-C3-6-q, irr-C3-6-q)
mdl-(1,0,5)-241-ECC0D2FDBB303A94	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-C03-117-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 3 x (irr-A3-6)	(3) : 6 x (irr-A3-4)	(4) : 6 x (irr-A3-4)	(5) : 2.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(6) : 2.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-C3-6-q)	(5,6) : 1 x (irr-C3-6-q, irr-C3-6-q)
mdl-(1,0,5)-241-6E03995E70E6E671	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-A03-199-9-9)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[3,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(4) : 2 x (irr-A3-4)	(5) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(6) : 2 x (irr-A3-4) + 1 x (irr-A3-10)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,6) : 3 x (irr-A3-4, irr-A3-4)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 3 x (irr-A3-4, irr-A3-4)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-A3-4) + 1 x (irr-A3-4, irr-A3-6)	(5,6) : 1 x (irr-C3-6-q, irr-A3-4) + 1 x (irr-C3-6-q, irr-A3-6)
mdl-(1,0,5)-241-939A94CC6897FBE6	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-119-1-3, vtx-A05-121-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 3 x (irr-A3-6)	(3) : 3 x (irr-A3-6)	(4) : 6 x (irr-A3-4)	(5) : 4 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(6) : 3 x (irr-A5-6) + 1.5 x (irr-A5-20-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-A5-6)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 1 x (irr-A3-4, irr-A5-6)	(5,6) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(1,0,5)-241-497E7B3464C3D4DD	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-119-1-3, vtx-A03-199-9-9)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[3,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(5) : 3 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(6) : 1 x (irr-A3-6) + 1 x (irr-A3-10)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,6) : 3 x (irr-A3-4, irr-A3-4)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,6) : 3 x (irr-A3-4, irr-A3-4)	(4,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(4,6) : 3 x (irr-A3-4, irr-A3-4)	(5,6) : 1.5 x (irr-C3-6-q, irr-A3-6)
mdl-(1,0,5)-241-7F221E16357822E8	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-115-1-3, vtx-A05-121-1-3, vtx-A05-121-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 4 x (irr-A3-4)	(3) : 4 x (irr-A3-4)	(4) : 2 x (irr-C3-14a)	(5) : 1 x (irr-A5-6) + 1.5 x (irr-A5-20-q)	(6) : 1 x (irr-A5-6) + 1.5 x (irr-A5-20-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,5) : 1 x (irr-A3-4, irr-A5-6)	(2,6) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,5) : 1 x (irr-A3-4, irr-A5-6)	(3,6) : 1 x (irr-A3-4, irr-A5-6)	(4,5) : 1 x (irr-C3-6-q, irr-A5-6)	(4,6) : 1 x (irr-C3-6-q, irr-A5-6)	(5,6) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,0,5)-241-AC055BAFD2BAE749	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-C03-119-1-3, vtx-A05-121-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 4 x (irr-A3-4)	(3) : 4 x (irr-A3-4)	(4) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(5) : 2 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(6) : 1 x (irr-A5-6) + 1.5 x (irr-A5-20-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-C3-6-q)	(2,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-A5-6)	(4,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(4,6) : 1 x (irr-C3-6-q, irr-A5-6)	(5,6) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(1,0,5)-241-EA752A5BF2CF228F	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-C03-119-1-3, vtx-A05-121-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 4 x (irr-A3-4)	(3) : 4 x (irr-A3-4)	(4) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(5) : 1 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(6) : 1 x (irr-A5-6) + 1.5 x (irr-A5-20-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-A5-6)	(4,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(4,6) : 1 x (irr-C3-6-q, irr-A5-6)	(5,6) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(1,0,5)-241-2A490DB2D681D86A	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-C03-119-1-3, vtx-A06-141-1-3)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[1,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 3 x (irr-A3-4)	(3) : 3 x (irr-A3-4)	(4) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(5) : 1 x (irr-C3-14b-q)	(6) : 2 x (irr-A6-7) + 1 x (irr-A6-35)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 1 x (irr-A3-4, irr-A6-7)	(3,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 1 x (irr-A3-4, irr-A6-7)	(4,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(4,6) : 1 x (irr-C3-6-q, irr-A6-7)	(5,6) : 1 x (irr-C3-6-q, irr-A6-7)
mdl-(1,0,5)-241-05AE1EC7431AC4D3	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-C03-119-1-3, vtx-A03-149-4-6)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[2,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 2 x (irr-A3-4)	(3) : 2 x (irr-A3-4)	(4) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(5) : 1 x (irr-C3-14b-q)	(6) : 4 x (irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-C3-6-q)	(2,5) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,6) : 2 x (irr-A3-4, irr-A3-4)	(3,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 2 x (irr-A3-4, irr-A3-4)	(4,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(4,6) : 1 x (irr-C3-6-q, irr-A3-6)	(5,6) : 2 x (irr-C3-6-q, irr-A3-4)
mdl-(1,0,5)-241-54AB2CD96B66CE8D	vertices = (vtx-A08-n26-n1-n1, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-C03-119-1-3, vtx-A03-149-4-6)	Δ = 241	bI-odd = ([[3,1],[0,1],[1,0],[1,0],[1,0],[1,0],[2,0]])	bI-even = ()	(1) : 1 x (irr-A8-9) + 1 x (irr-A8-45)	(2) : 2 x (irr-A3-4)	(3) : 2 x (irr-A3-4)	(4) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(5) : 1 x (irr-C3-14b-q)	(6) : 4 x (irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,6) : 2 x (irr-A3-4, irr-A3-4)	(3,4) : 0.5 x (irr-A3-6, irr-C3-6-q)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,6) : 2 x (irr-A3-4, irr-A3-4)	(4,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(4,6) : 1 x (irr-C3-6-q, irr-A3-4) + 0.5 x (irr-C3-6-q, irr-A3-6)	(5,6) : 1 x (irr-C3-6-q, irr-A3-4) + 0.5 x (irr-C3-6-q, irr-A3-6)
