mdl-(0,2,3)-233-DE5501C10750EF3D	vertices = (vtx-A03-83-1-3, vtx-A05-120-1-3, vtx-A05-120-1-3, vtx-A03-61-0-2, vtx-A03-61-0-2)	Δ = 233	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q) + 1 x (irr-A5-15)	(3) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-A5-6)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A5-6, irr-A5-6)	(2,4) : 1 x (irr-A5-6, irr-A3-4)	(2,5) : 1 x (irr-A5-6, irr-A3-4)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A3-4)
mdl-(0,2,3)-234-232F234F40ECEC15	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-61-0-2, vtx-A05-92-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(4) : 4 x (irr-A3-4) + 2 x (irr-A3-6)	(5) : 5 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-A5-6)
mdl-(0,2,3)-234-664E86CFCB125634	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A04-76-0-2, vtx-C03-89-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(4) : 4 x (irr-A4-5) + 2 x (irr-A4-10)	(5) : 4 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A4-5)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A3-4, irr-A4-5)	(3,5) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(0,2,3)-234-5BB0E4B94FD9A21D	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-A03-61-0-2, vtx-A05-92-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(4) : 3 x (irr-A3-4) + 2 x (irr-A3-6)	(5) : 4 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A4-5)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A3-4, irr-A4-5)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-A4-5, irr-A3-4)	(3,5) : 1 x (irr-A4-5, irr-A5-6)
mdl-(0,2,3)-234-CD0BB973E10EBF35	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-115-1-3, vtx-A03-61-0-2, vtx-A04-76-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 7 x (irr-A3-4)	(3) : 2 x (irr-C3-6-q) + 2 x (irr-C3-14a)	(4) : 2 x (irr-A3-4) + 2 x (irr-A3-6)	(5) : 2 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 0.5 x (irr-A3-6, irr-C3-6-q)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A4-5)	(3,4) : 1 x (irr-C3-6-q, irr-A3-4)	(3,5) : 1 x (irr-C3-6-q, irr-A4-5)
mdl-(0,2,3)-234-FFBD7BB395A2A83E	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-118-1-3, vtx-A03-61-0-2, vtx-A05-93-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 3 x (irr-A5-15)	(4) : 2 x (irr-A3-4) + 2 x (irr-A3-6)	(5) : 4 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,2,3)-234-C79956DC83B7964B	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-119-1-3, vtx-A03-61-0-2, vtx-A05-92-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 2 x (irr-A5-15)	(4) : 2 x (irr-A3-4) + 2 x (irr-A3-6)	(5) : 3 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,2,3)-234-5923CDCBEFC0E834	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C03-119-1-3, vtx-A03-61-0-2, vtx-A05-92-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 3 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(4) : 2 x (irr-A3-4) + 2 x (irr-A3-6)	(5) : 3 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-C3-6-q, irr-A3-4)	(3,5) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,2,3)-234-3B9690905B357A65	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-120-1-3, vtx-A03-61-0-2, vtx-A05-91-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A3-4) + 2 x (irr-A3-6)	(5) : 2 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,2,3)-234-A1216E8209BF1375	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-120-1-3, vtx-A03-61-0-2, vtx-C03-91-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A3-4) + 2 x (irr-A3-6)	(5) : 3.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(0,2,3)-234-D7C4B9305634A35D	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-120-1-3, vtx-A04-76-0-2, vtx-A04-76-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A4-5) + 2 x (irr-A4-10)	(5) : 2 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A3-4, irr-A4-5)	(2,5) : 1 x (irr-A3-4, irr-A4-5)	(3,4) : 1 x (irr-A5-6, irr-A4-5)	(3,5) : 1 x (irr-A5-6, irr-A4-5)
mdl-(0,2,3)-234-50E50031351E1AD8	vertices = (vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-121-1-3, vtx-A03-61-0-2, vtx-A04-76-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 4 x (irr-A5-6) + 1.5 x (irr-A5-20-q)	(4) : 2 x (irr-A3-4) + 2 x (irr-A3-6)	(5) : 2 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-A4-5)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A4-5)
mdl-(0,2,3)-234-D308498DE88EBC06	vertices = (vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-A04-101-1-3, vtx-A03-61-0-2, vtx-A05-93-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A4-10)	(3) : 3 x (irr-A4-10)	(4) : 2 x (irr-A3-4) + 2 x (irr-A3-6)	(5) : 4 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A3-4, irr-A4-5)	(1,3) : 1 x (irr-A3-4, irr-A4-5)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A4-5, irr-A4-5)	(2,4) : 1 x (irr-A4-5, irr-A3-4)	(2,5) : 1 x (irr-A4-5, irr-A5-6)	(3,4) : 1 x (irr-A4-5, irr-A3-4)	(3,5) : 1 x (irr-A4-5, irr-A5-6)
mdl-(0,2,3)-234-F6128E959BC46E18	vertices = (vtx-A03-83-1-3, vtx-C03-115-1-3, vtx-A05-120-1-3, vtx-A03-61-0-2, vtx-A03-61-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 6 x (irr-A3-4)	(2) : 1 x (irr-C3-6-q) + 2 x (irr-C3-14a)	(3) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A3-6)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-C3-6-q, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A3-4)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A3-4)
mdl-(0,2,3)-234-9D575A7B18B0AF5E	vertices = (vtx-A03-83-1-3, vtx-C03-115-1-3, vtx-A05-121-1-3, vtx-A03-61-0-2, vtx-A04-76-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 5 x (irr-A3-4)	(2) : 2 x (irr-C3-14a)	(3) : 2 x (irr-A5-6) + 1.5 x (irr-A5-20-q)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A4-10)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-C3-6-q, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A4-5)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A4-5)
mdl-(0,2,3)-234-5D69656A0DAFE879	vertices = (vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-A05-118-1-3, vtx-A03-61-0-2, vtx-A03-61-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 6 x (irr-A3-4)	(2) : 2.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(3) : 3 x (irr-A5-15)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A3-6)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-C3-6-q, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A3-4)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A3-4)
mdl-(0,2,3)-234-FC45B436E33327A0	vertices = (vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-A05-119-1-3, vtx-A03-61-0-2, vtx-A04-76-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 5 x (irr-A3-4)	(2) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(3) : 0.5 x (irr-A5-20-q) + 2 x (irr-A5-15)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A4-10)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-C3-6-q, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A4-5)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A4-5)
mdl-(0,2,3)-234-C7B1F290F90FC824	vertices = (vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-C03-119-1-3, vtx-A03-61-0-2, vtx-A04-76-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 5 x (irr-A3-4)	(2) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(3) : 3 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A4-10)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)	(1,3) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A4-5)	(3,4) : 1 x (irr-C3-6-q, irr-A3-4)	(3,5) : 1 x (irr-C3-6-q, irr-A4-5)
mdl-(0,2,3)-234-E207DD0A529590CB	vertices = (vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-C03-119-1-3, vtx-A03-61-0-2, vtx-A04-76-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 5 x (irr-A3-4)	(2) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(3) : 2 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A4-10)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A4-5)	(3,4) : 1 x (irr-C3-6-q, irr-A3-4)	(3,5) : 1 x (irr-C3-6-q, irr-A4-5)
mdl-(0,2,3)-234-6E6F8CC600617D07	vertices = (vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-C03-119-1-3, vtx-A03-61-0-2, vtx-A05-92-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 4 x (irr-A3-4)	(2) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(3) : 1 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(4) : 2 x (irr-A3-6)	(5) : 1 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-C3-6-q, irr-A3-4)	(3,5) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,2,3)-234-96EC10EC45BDE607	vertices = (vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-A05-120-1-3, vtx-A03-61-0-2, vtx-A05-91-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 4 x (irr-A3-4)	(2) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(3) : 1 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A5-15)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-C3-6-q, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-A5-6)
mdl-(0,2,3)-234-604ABC1E34D9538B	vertices = (vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-A05-120-1-3, vtx-A03-61-0-2, vtx-C03-91-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 4 x (irr-A3-4)	(2) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(3) : 1 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A3-6)	(5) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,3) : 1 x (irr-C3-6-q, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(3,4) : 1 x (irr-A5-6, irr-A3-4)	(3,5) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(0,2,3)-234-82146CB84F2EAC1A	vertices = (vtx-A03-83-1-3, vtx-C03-117-1-3, vtx-A05-120-1-3, vtx-A04-76-0-2, vtx-A04-76-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 4 x (irr-A3-4)	(2) : 0.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q) + 1 x (irr-C3-14a)	(3) : 1 x (irr-A5-20-q) + 1 x (irr-A5-15)	(4) : 2 x (irr-A4-10)	(5) : 2 x (irr-A4-10)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(1,5) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-C3-6-q, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A4-5)	(2,5) : 1 x (irr-C3-6-q, irr-A4-5)	(3,4) : 1 x (irr-A5-6, irr-A4-5)	(3,5) : 1 x (irr-A5-6, irr-A4-5)
mdl-(0,2,3)-234-FBE26BEAEBA2B93A	vertices = (vtx-A03-83-1-3, vtx-C03-119-1-3, vtx-C03-119-1-3, vtx-A03-61-0-2, vtx-A06-106-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A3-4)	(2) : 1 x (irr-C3-14b-q)	(3) : 1 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(4) : 2 x (irr-A3-6)	(5) : 2 x (irr-A6-21)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)	(1,3) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-A6-7)	(2,3) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,4) : 1 x (irr-C3-6-q, irr-A3-4)	(2,5) : 1 x (irr-C3-6-q, irr-A6-7)	(3,4) : 1 x (irr-C3-6-q, irr-A3-4)	(3,5) : 1 x (irr-C3-6-q, irr-A6-7)
mdl-(0,2,3)-234-1971266930C0089C	vertices = (vtx-A03-83-1-3, vtx-C03-119-1-3, vtx-C03-119-1-3, vtx-A04-76-0-2, vtx-A05-91-0-2)	Δ = 234	bI-odd = ([[3,1],[1,0],[1,0],[1,0],[1,1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A3-4)	(2) : 1 x (irr-C3-14b-q)	(3) : 1 x (irr-C3-6-q) + 1 x (irr-C3-14b-q)	(4) : 2 x (irr-A4-10)	(5) : 2 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)	(1,3) : 0.5 x (irr-A3-6, irr-C3-6-q)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,4) : 1 x (irr-C3-6-q, irr-A4-5)	(2,5) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-C3-6-q, irr-A4-5)	(3,5) : 1 x (irr-C3-6-q, irr-A5-6)
