mdl-(0,1,1)-150-97C0F20C583A6C60	vertices = (vtx-A03-105-2-4, vtx-A03-61-0-2)	Δ = 150	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 20 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-A3-4) + 2 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-A3-4)
mdl-(0,1,1)-161-C60528EC453A86D6	vertices = (vtx-A03-105-2-4, vtx-A04-76-0-2)	Δ = 161	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 19 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A3-4, irr-A4-5)
mdl-(0,1,1)-170-B1632216D5E8E676	vertices = (vtx-A03-105-2-4, vtx-C03-89-0-2)	Δ = 170	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 18 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(0,1,1)-172-9832FA71EC95E901	vertices = (vtx-A03-105-2-4, vtx-A05-91-0-2)	Δ = 172	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 18 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A5-6)
mdl-(0,1,1)-172-EC3FB33DAA335CA8	vertices = (vtx-A03-105-2-4, vtx-C03-91-0-2)	Δ = 172	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 18 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 13.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(0,1,1)-173-3BB7CE3D84A36A80	vertices = (vtx-A03-105-2-4, vtx-A05-92-0-2)	Δ = 173	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 18 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 13 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A5-6)
mdl-(0,1,1)-174-8F8622EB6602D962	vertices = (vtx-A03-105-2-4, vtx-A05-93-0-2)	Δ = 174	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 18 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 14 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A3-4, irr-A5-6)
mdl-(0,1,1)-176-C272603ECC01DA1D	vertices = (vtx-A03-105-2-4, vtx-C03-89-0-2)	Δ = 176	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 24 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 13 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(0,1,1)-178-EBC099474554C12B	vertices = (vtx-A03-105-2-4, vtx-C03-91-0-2)	Δ = 178	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 24 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 14.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(0,1,1)-183-9DE653E6DDE211A7	vertices = (vtx-A03-105-2-4, vtx-A06-106-0-2)	Δ = 183	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 17 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A3-4, irr-A6-7)
mdl-(0,1,1)-192-59F023914F6194C8	vertices = (vtx-A03-105-2-4, vtx-C04-119-0-2)	Δ = 192	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 16 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-C4-8-q) + 1 x (irr-C4-27)	(1,2) : 1 x (irr-A3-4, irr-C4-8-q)
mdl-(0,1,1)-194-F17FE5A279620EDC	vertices = (vtx-A03-105-2-4, vtx-A07-121-0-2)	Δ = 194	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 16 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-A7-8) + 2 x (irr-A7-28)	(1,2) : 1 x (irr-A3-4, irr-A7-8)
mdl-(0,1,1)-200-75DB9554011272F0	vertices = (vtx-A03-105-2-4, vtx-C04-119-0-2)	Δ = 200	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 24 x (irr-A3-4)	(2) : 13 x (irr-C4-8-q) + 1 x (irr-C4-27)	(1,2) : 0.5 x (irr-A3-6, irr-C4-8-q)
mdl-(0,1,1)-205-D00980AEDC5D669A	vertices = (vtx-A03-105-2-4, vtx-A08-136-0-2)	Δ = 205	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 15 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-A8-9) + 2 x (irr-A8-36)	(1,2) : 1 x (irr-A3-4, irr-A8-9)
mdl-(0,1,1)-214-D21919F9A1D9DACD	vertices = (vtx-A03-105-2-4, vtx-C05-149-0-2)	Δ = 214	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 14 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-C5-10-q) + 1 x (irr-C5-44)	(1,2) : 1 x (irr-A3-4, irr-C5-10-q)
mdl-(0,1,1)-216-B4144933C2670563	vertices = (vtx-A03-105-2-4, vtx-A09-151-0-2)	Δ = 216	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 14 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-A9-10) + 2 x (irr-A9-45)	(1,2) : 1 x (irr-A3-4, irr-A9-10)
mdl-(0,1,1)-227-EC73FF06D0EB72FB	vertices = (vtx-A03-105-2-4, vtx-A10-166-0-2)	Δ = 227	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 13 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-A10-11) + 2 x (irr-A10-55)	(1,2) : 1 x (irr-A3-4, irr-A10-11)
mdl-(0,1,1)-236-6CDC76D12CA45251	vertices = (vtx-A03-105-2-4, vtx-C06-179-0-2)	Δ = 236	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 12 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-C6-12-q) + 1 x (irr-C6-65)	(1,2) : 1 x (irr-A3-4, irr-C6-12-q)
mdl-(0,1,1)-238-859D6CA12E32F179	vertices = (vtx-A03-105-2-4, vtx-A11-181-0-2)	Δ = 238	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0]])	(1) : 12 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 12 x (irr-A11-12) + 2 x (irr-A11-66)	(1,2) : 1 x (irr-A3-4, irr-A11-12)
mdl-(0,1,1)-172-78431639C3F6CBB9	vertices = (vtx-A03-127-3-5, vtx-A03-61-0-2)	Δ = 172	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 24 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 12 x (irr-A3-4) + 2 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-A3-4)
mdl-(0,1,1)-183-626698BAE9CD3AFE	vertices = (vtx-A03-127-3-5, vtx-A04-76-0-2)	Δ = 183	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 23 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 12 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A3-4, irr-A4-5)
mdl-(0,1,1)-192-70DF08595B1202A0	vertices = (vtx-A03-127-3-5, vtx-C03-89-0-2)	Δ = 192	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 22 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 12 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(0,1,1)-194-40F972B371CC28C2	vertices = (vtx-A03-127-3-5, vtx-A05-91-0-2)	Δ = 194	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 22 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 12 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A5-6)
mdl-(0,1,1)-194-B2069451AFD75AA0	vertices = (vtx-A03-127-3-5, vtx-C03-91-0-2)	Δ = 194	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 22 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 13.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(0,1,1)-195-DE03512A654D2792	vertices = (vtx-A03-127-3-5, vtx-A05-92-0-2)	Δ = 195	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 22 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 13 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A5-6)
mdl-(0,1,1)-196-65118F601626E006	vertices = (vtx-A03-127-3-5, vtx-A05-93-0-2)	Δ = 196	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 22 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 14 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A3-4, irr-A5-6)
mdl-(0,1,1)-198-01FC2C8E30670E8E	vertices = (vtx-A03-127-3-5, vtx-C03-89-0-2)	Δ = 198	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 28 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 13 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(0,1,1)-200-1109C2F7E19D2E75	vertices = (vtx-A03-127-3-5, vtx-C03-91-0-2)	Δ = 200	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 28 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 14.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 0.5 x (irr-A3-6, irr-C3-6-q)
mdl-(0,1,1)-205-ECFC7C3C63AF9493	vertices = (vtx-A03-127-3-5, vtx-A06-106-0-2)	Δ = 205	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 21 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 12 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A3-4, irr-A6-7)
mdl-(0,1,1)-214-660467F5C6DE29E6	vertices = (vtx-A03-127-3-5, vtx-C04-119-0-2)	Δ = 214	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 12 x (irr-C4-8-q) + 1 x (irr-C4-27)	(1,2) : 1 x (irr-A3-4, irr-C4-8-q)
mdl-(0,1,1)-216-C78DF34980BD26D7	vertices = (vtx-A03-127-3-5, vtx-A07-121-0-2)	Δ = 216	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 20 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 12 x (irr-A7-8) + 2 x (irr-A7-28)	(1,2) : 1 x (irr-A3-4, irr-A7-8)
mdl-(0,1,1)-222-43FAF67B80D18325	vertices = (vtx-A03-127-3-5, vtx-C04-119-0-2)	Δ = 222	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 28 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 13 x (irr-C4-8-q) + 1 x (irr-C4-27)	(1,2) : 0.5 x (irr-A3-6, irr-C4-8-q)
mdl-(0,1,1)-227-7975203FBF0A6BB0	vertices = (vtx-A03-127-3-5, vtx-A08-136-0-2)	Δ = 227	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 19 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 12 x (irr-A8-9) + 2 x (irr-A8-36)	(1,2) : 1 x (irr-A3-4, irr-A8-9)
mdl-(0,1,1)-236-DA21CCA04E1BD98C	vertices = (vtx-A03-127-3-5, vtx-C05-149-0-2)	Δ = 236	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 18 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 12 x (irr-C5-10-q) + 1 x (irr-C5-44)	(1,2) : 1 x (irr-A3-4, irr-C5-10-q)
mdl-(0,1,1)-238-6FE258CFD2F490E4	vertices = (vtx-A03-127-3-5, vtx-A09-151-0-2)	Δ = 238	bI-odd = ([[3,1],[2,1],[1,1]])	bI-even = ()	(1) : 18 x (irr-A3-4) + 5 x (irr-A3-6)	(2) : 12 x (irr-A9-10) + 2 x (irr-A9-45)	(1,2) : 1 x (irr-A3-4, irr-A9-10)
mdl-(0,1,1)-177-9280AF8D3F799403	vertices = (vtx-A03-149-4-6, vtx-G02-56-0-2)	Δ = 177	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 25 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 6 x (irr-G2-7)	(1,2) : 1 x (irr-A3-4, irr-G2-7)
mdl-(0,1,1)-178-A4CC700F6EDD59A9	vertices = (vtx-A03-149-4-6, vtx-A03-61-0-2)	Δ = 178	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 24 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(1,2) : 2 x (irr-A3-4, irr-A3-4)
mdl-(0,1,1)-181-35003243D4278660	vertices = (vtx-A03-149-4-6, vtx-B03-64-0-2)	Δ = 181	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 24 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 3 x (irr-B3-7) + 4 x (irr-B3-8)	(1,2) : 1 x (irr-A3-4, irr-B3-8)
mdl-(0,1,1)-185-C8B6A98CEBFDCFCD	vertices = (vtx-A03-149-4-6, vtx-D04-68-0-2)	Δ = 185	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 24 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 8 x (irr-D4-8b)	(1,2) : 1 x (irr-A3-4, irr-D4-8a)
mdl-(0,1,1)-185-95E38DD4AFDBA8DB	vertices = (vtx-A03-149-4-6, vtx-D04-68-0-2)	Δ = 185	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 24 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 4 x (irr-D4-8a) + 4 x (irr-D4-8b)	(1,2) : 1 x (irr-A3-4, irr-D4-8b)
mdl-(0,1,1)-185-784623FA9BCC2989	vertices = (vtx-A03-149-4-6, vtx-A04-76-0-2)	Δ = 185	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 22 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 8 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 2 x (irr-A3-4, irr-A4-5)
mdl-(0,1,1)-186-34DB0F0BA9BA6A9B	vertices = (vtx-A03-149-4-6, vtx-A03-61-0-2)	Δ = 186	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 32 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(1,2) : 1 x (irr-A3-6, irr-A3-4)
mdl-(0,1,1)-186-7BC378B9CE80A2A4	vertices = (vtx-A03-149-4-6, vtx-B04-73-0-2)	Δ = 186	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 23 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 1 x (irr-B4-9) + 4 x (irr-B4-16)	(1,2) : 1 x (irr-A3-4, irr-B4-9)
mdl-(0,1,1)-188-C52F6DB0FF80ED38	vertices = (vtx-A03-149-4-6, vtx-D05-79-0-2)	Δ = 188	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 22 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 2 x (irr-D5-10) + 4 x (irr-D5-16)	(1,2) : 1 x (irr-A3-4, irr-D5-10)
mdl-(0,1,1)-190-9FDB868473A0C0E9	vertices = (vtx-A03-149-4-6, vtx-C03-89-0-2)	Δ = 190	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 20 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 8 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 2 x (irr-A3-4, irr-C3-6-q)
mdl-(0,1,1)-191-17465AB61E8659F6	vertices = (vtx-A03-149-4-6, vtx-B05-86-0-2)	Δ = 191	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 21 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 3 x (irr-B5-11) + 2 x (irr-B5-32-q)	(1,2) : 1 x (irr-A3-4, irr-B5-11)
mdl-(0,1,1)-192-375F22E42B110059	vertices = (vtx-A03-149-4-6, vtx-A05-91-0-2)	Δ = 192	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 20 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 8 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 2 x (irr-A3-4, irr-A5-6)
mdl-(0,1,1)-192-2AE95E33F610805F	vertices = (vtx-A03-149-4-6, vtx-C03-91-0-2)	Δ = 192	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 20 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 9.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 2 x (irr-A3-4, irr-C3-6-q)
mdl-(0,1,1)-193-A19FB9C20CC59DFA	vertices = (vtx-A03-149-4-6, vtx-A05-92-0-2)	Δ = 193	bI-odd = ([[3,1],[2,0],[1,1]])	bI-even = ([[2,2],[2,1],[0,1]], [[1,4],[1,2],[0,2]])	(1) : 20 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 9 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 2 x (irr-A3-4, irr-A5-6)
