mdl-(1,1,0)-95-83DA12D9C2DBE2C1	vertices = (vtx-A03-39-n1-1, vtx-A04-76-0-2)	Δ = 95	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 7 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 12 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A3-4, irr-A4-5)
mdl-(1,1,0)-104-D6A19EFC56F56E73	vertices = (vtx-A03-39-n1-1, vtx-C03-89-0-2)	Δ = 104	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 6 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 12 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(1,1,0)-106-68E691A0E8D33C6F	vertices = (vtx-A03-39-n1-1, vtx-A05-91-0-2)	Δ = 106	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 6 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 12 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A5-6)
mdl-(1,1,0)-106-C38035E7F52F508D	vertices = (vtx-A03-39-n1-1, vtx-C03-91-0-2)	Δ = 106	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 6 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 13.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(1,1,0)-107-80B11B3100E92CA0	vertices = (vtx-A03-39-n1-1, vtx-A05-92-0-2)	Δ = 107	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 6 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 13 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A5-6)
mdl-(1,1,0)-108-5AAE51F91A80CECE	vertices = (vtx-A03-39-n1-1, vtx-A05-93-0-2)	Δ = 108	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 6 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 14 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A3-4, irr-A5-6)
mdl-(1,1,0)-117-A07E8140EB95FD70	vertices = (vtx-A03-39-n1-1, vtx-A06-106-0-2)	Δ = 117	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 5 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 12 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A3-4, irr-A6-7)
mdl-(1,1,0)-126-76F8F60198630281	vertices = (vtx-A03-39-n1-1, vtx-C04-119-0-2)	Δ = 126	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 4 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 12 x (irr-C4-8-q) + 1 x (irr-C4-27)	(1,2) : 1 x (irr-A3-4, irr-C4-8-q)
mdl-(1,1,0)-128-FC6B42AAB2646CB9	vertices = (vtx-A03-39-n1-1, vtx-A07-121-0-2)	Δ = 128	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 4 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 12 x (irr-A7-8) + 2 x (irr-A7-28)	(1,2) : 1 x (irr-A3-4, irr-A7-8)
mdl-(1,1,0)-139-75361F8288667362	vertices = (vtx-A03-39-n1-1, vtx-A08-136-0-2)	Δ = 139	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 12 x (irr-A8-9) + 2 x (irr-A8-36)	(1,2) : 1 x (irr-A3-4, irr-A8-9)
mdl-(1,1,0)-148-7D32530F4F5643F8	vertices = (vtx-A03-39-n1-1, vtx-C05-149-0-2)	Δ = 148	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 12 x (irr-C5-10-q) + 1 x (irr-C5-44)	(1,2) : 1 x (irr-A3-4, irr-C5-10-q)
mdl-(1,1,0)-150-A77F1BE319D4B61F	vertices = (vtx-A03-39-n1-1, vtx-A09-151-0-2)	Δ = 150	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 2 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 12 x (irr-A9-10) + 2 x (irr-A9-45)	(1,2) : 1 x (irr-A3-4, irr-A9-10)
mdl-(1,1,0)-161-D60774CCCCD2D558	vertices = (vtx-A03-39-n1-1, vtx-A10-166-0-2)	Δ = 161	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A3-4) + 1 x (irr-A3-6)	(2) : 12 x (irr-A10-11) + 2 x (irr-A10-55)	(1,2) : 1 x (irr-A3-4, irr-A10-11)
mdl-(1,1,0)-170-9678A1226310A07F	vertices = (vtx-A03-39-n1-1, vtx-C06-179-0-2)	Δ = 170	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A3-6)	(2) : 12 x (irr-C6-12-q) + 1 x (irr-C6-65)	(1,2) : 1 x (irr-A3-4, irr-C6-12-q)
mdl-(1,1,0)-172-D38732CE22738F17	vertices = (vtx-A03-39-n1-1, vtx-A11-181-0-2)	Δ = 172	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A3-6)	(2) : 12 x (irr-A11-12) + 2 x (irr-A11-66)	(1,2) : 1 x (irr-A3-4, irr-A11-12)
mdl-(1,1,0)-67-1D0E12CDAE0B66E2	vertices = (vtx-A04-26-n2-0, vtx-A03-61-0-2)	Δ = 67	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 6 x (irr-A4-5)	(2) : 11 x (irr-A3-4) + 2 x (irr-A3-6)	(1,2) : 1 x (irr-A4-5, irr-A3-4)
mdl-(1,1,0)-77-B1ED131375E710A3	vertices = (vtx-A04-26-n2-0, vtx-A04-76-0-2)	Δ = 77	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 5 x (irr-A4-5)	(2) : 11 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A4-5, irr-A4-5)
mdl-(1,1,0)-85-837671D3F5581A3D	vertices = (vtx-A04-26-n2-0, vtx-C03-89-0-2)	Δ = 85	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 4 x (irr-A4-5)	(2) : 11 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)
mdl-(1,1,0)-87-B57C80476C7E7738	vertices = (vtx-A04-26-n2-0, vtx-A05-91-0-2)	Δ = 87	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 4 x (irr-A4-5)	(2) : 11 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,1,0)-87-5B5C9C8320DE0642	vertices = (vtx-A04-26-n2-0, vtx-C03-91-0-2)	Δ = 87	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 4 x (irr-A4-5)	(2) : 12.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)
mdl-(1,1,0)-88-ADE2EAD7FEE56DEB	vertices = (vtx-A04-26-n2-0, vtx-A05-92-0-2)	Δ = 88	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 4 x (irr-A4-5)	(2) : 12 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,1,0)-89-C873ACA109EFE8FE	vertices = (vtx-A04-26-n2-0, vtx-A05-93-0-2)	Δ = 89	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 4 x (irr-A4-5)	(2) : 13 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,1,0)-97-E1F5BB4FC0FD74C6	vertices = (vtx-A04-26-n2-0, vtx-A06-106-0-2)	Δ = 97	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 3 x (irr-A4-5)	(2) : 11 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A4-5, irr-A6-7)
mdl-(1,1,0)-105-507EFFEA8F912F66	vertices = (vtx-A04-26-n2-0, vtx-C04-119-0-2)	Δ = 105	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 2 x (irr-A4-5)	(2) : 11 x (irr-C4-8-q) + 1 x (irr-C4-27)	(1,2) : 1 x (irr-A4-5, irr-C4-8-q)
mdl-(1,1,0)-107-6EC7E04DE0F4D029	vertices = (vtx-A04-26-n2-0, vtx-A07-121-0-2)	Δ = 107	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 2 x (irr-A4-5)	(2) : 11 x (irr-A7-8) + 2 x (irr-A7-28)	(1,2) : 1 x (irr-A4-5, irr-A7-8)
mdl-(1,1,0)-117-D36A1FE2838103E8	vertices = (vtx-A04-26-n2-0, vtx-A08-136-0-2)	Δ = 117	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 1 x (irr-A4-5)	(2) : 11 x (irr-A8-9) + 2 x (irr-A8-36)	(1,2) : 1 x (irr-A4-5, irr-A8-9)
mdl-(1,1,0)-125-567118F131BAF6BD	vertices = (vtx-A04-26-n2-0, vtx-C05-149-0-2)	Δ = 125	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(2) : 11 x (irr-C5-10-q) + 1 x (irr-C5-44)	(1,2) : 1 x (irr-A4-5, irr-C5-10-q)
mdl-(1,1,0)-127-56FE206E5EEF51E9	vertices = (vtx-A04-26-n2-0, vtx-A09-151-0-2)	Δ = 127	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(2) : 11 x (irr-A9-10) + 2 x (irr-A9-45)	(1,2) : 1 x (irr-A4-5, irr-A9-10)
mdl-(1,1,0)-92-D094D13F940621AC	vertices = (vtx-A04-51-n1-1, vtx-A03-61-0-2)	Δ = 92	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 9 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A3-4) + 2 x (irr-A3-6)	(1,2) : 1 x (irr-A4-5, irr-A3-4)
mdl-(1,1,0)-102-648E658336C9FE58	vertices = (vtx-A04-51-n1-1, vtx-A04-76-0-2)	Δ = 102	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 8 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A4-5, irr-A4-5)
mdl-(1,1,0)-110-58D0F13604841368	vertices = (vtx-A04-51-n1-1, vtx-C03-89-0-2)	Δ = 110	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 7 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)
mdl-(1,1,0)-112-39DD673139BA2B5F	vertices = (vtx-A04-51-n1-1, vtx-A05-91-0-2)	Δ = 112	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 7 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,1,0)-112-4B9906932B9EFBC1	vertices = (vtx-A04-51-n1-1, vtx-C03-91-0-2)	Δ = 112	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 7 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 12.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A4-5, irr-C3-6-q)
mdl-(1,1,0)-113-7057338AAB5B6AD4	vertices = (vtx-A04-51-n1-1, vtx-A05-92-0-2)	Δ = 113	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 7 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 12 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,1,0)-114-8CE219010AF7F8F9	vertices = (vtx-A04-51-n1-1, vtx-A05-93-0-2)	Δ = 114	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 7 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 13 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A4-5, irr-A5-6)
mdl-(1,1,0)-122-6753683A4F3E664A	vertices = (vtx-A04-51-n1-1, vtx-A06-106-0-2)	Δ = 122	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 6 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A4-5, irr-A6-7)
mdl-(1,1,0)-130-45C04F4D999D9588	vertices = (vtx-A04-51-n1-1, vtx-C04-119-0-2)	Δ = 130	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 5 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-C4-8-q) + 1 x (irr-C4-27)	(1,2) : 1 x (irr-A4-5, irr-C4-8-q)
mdl-(1,1,0)-132-09DB67FEC04F533E	vertices = (vtx-A04-51-n1-1, vtx-A07-121-0-2)	Δ = 132	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 5 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A7-8) + 2 x (irr-A7-28)	(1,2) : 1 x (irr-A4-5, irr-A7-8)
mdl-(1,1,0)-142-FA9AF9575FB8A5D8	vertices = (vtx-A04-51-n1-1, vtx-A08-136-0-2)	Δ = 142	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 4 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A8-9) + 2 x (irr-A8-36)	(1,2) : 1 x (irr-A4-5, irr-A8-9)
mdl-(1,1,0)-150-C6F4C70A0E4F47A6	vertices = (vtx-A04-51-n1-1, vtx-C05-149-0-2)	Δ = 150	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-C5-10-q) + 1 x (irr-C5-44)	(1,2) : 1 x (irr-A4-5, irr-C5-10-q)
mdl-(1,1,0)-152-05B8BCD3581FFF33	vertices = (vtx-A04-51-n1-1, vtx-A09-151-0-2)	Δ = 152	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 3 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A9-10) + 2 x (irr-A9-45)	(1,2) : 1 x (irr-A4-5, irr-A9-10)
mdl-(1,1,0)-162-05B76F5F0CF7DD73	vertices = (vtx-A04-51-n1-1, vtx-A10-166-0-2)	Δ = 162	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 2 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A10-11) + 2 x (irr-A10-55)	(1,2) : 1 x (irr-A4-5, irr-A10-11)
mdl-(1,1,0)-170-837E9103F7ACBD08	vertices = (vtx-A04-51-n1-1, vtx-C06-179-0-2)	Δ = 170	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-C6-12-q) + 1 x (irr-C6-65)	(1,2) : 1 x (irr-A4-5, irr-C6-12-q)
mdl-(1,1,0)-172-0A4BDC3FABE95EA9	vertices = (vtx-A04-51-n1-1, vtx-A11-181-0-2)	Δ = 172	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-5) + 1 x (irr-A4-10)	(2) : 11 x (irr-A11-12) + 2 x (irr-A11-66)	(1,2) : 1 x (irr-A4-5, irr-A11-12)
mdl-(1,1,0)-182-FC0570E81BA8611A	vertices = (vtx-A04-51-n1-1, vtx-A12-196-0-2)	Δ = 182	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 1 x (irr-A4-10)	(2) : 11 x (irr-A12-13) + 2 x (irr-A12-78)	(1,2) : 1 x (irr-A4-5, irr-A12-13)
mdl-(1,1,0)-74-05A0606856114D96	vertices = (vtx-A05-37-n2-0, vtx-A03-61-0-2)	Δ = 74	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 8 x (irr-A5-6)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(1,2) : 1 x (irr-A5-6, irr-A3-4)
mdl-(1,1,0)-83-48E824A08E06A9DF	vertices = (vtx-A05-37-n2-0, vtx-A04-76-0-2)	Δ = 83	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 7 x (irr-A5-6)	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A5-6, irr-A4-5)
mdl-(1,1,0)-90-EDF666FC79FBD0C4	vertices = (vtx-A05-37-n2-0, vtx-C03-89-0-2)	Δ = 90	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 6 x (irr-A5-6)	(2) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(1,1,0)-92-9DB7CA633F88EE85	vertices = (vtx-A05-37-n2-0, vtx-A05-91-0-2)	Δ = 92	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 6 x (irr-A5-6)	(2) : 10 x (irr-A5-6) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,1,0)-92-4CDE7314EA3B7E04	vertices = (vtx-A05-37-n2-0, vtx-C03-91-0-2)	Δ = 92	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 6 x (irr-A5-6)	(2) : 11.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A5-6, irr-C3-6-q)
mdl-(1,1,0)-93-B1DBB6CA9CC00F38	vertices = (vtx-A05-37-n2-0, vtx-A05-92-0-2)	Δ = 93	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 6 x (irr-A5-6)	(2) : 11 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,1,0)-94-AD8EA5989EE258FE	vertices = (vtx-A05-37-n2-0, vtx-A05-93-0-2)	Δ = 94	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 6 x (irr-A5-6)	(2) : 12 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A5-6, irr-A5-6)
mdl-(1,1,0)-101-CA0DE0399C6D617E	vertices = (vtx-A05-37-n2-0, vtx-A06-106-0-2)	Δ = 101	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 5 x (irr-A5-6)	(2) : 10 x (irr-A6-7) + 2 x (irr-A6-21)	(1,2) : 1 x (irr-A5-6, irr-A6-7)
mdl-(1,1,0)-108-384AA4AB7D63BB9E	vertices = (vtx-A05-37-n2-0, vtx-C04-119-0-2)	Δ = 108	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 4 x (irr-A5-6)	(2) : 10 x (irr-C4-8-q) + 1 x (irr-C4-27)	(1,2) : 1 x (irr-A5-6, irr-C4-8-q)
mdl-(1,1,0)-110-4C820BDC92C6124E	vertices = (vtx-A05-37-n2-0, vtx-A07-121-0-2)	Δ = 110	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 4 x (irr-A5-6)	(2) : 10 x (irr-A7-8) + 2 x (irr-A7-28)	(1,2) : 1 x (irr-A5-6, irr-A7-8)
mdl-(1,1,0)-119-535C5310C77D1A8B	vertices = (vtx-A05-37-n2-0, vtx-A08-136-0-2)	Δ = 119	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 3 x (irr-A5-6)	(2) : 10 x (irr-A8-9) + 2 x (irr-A8-36)	(1,2) : 1 x (irr-A5-6, irr-A8-9)
mdl-(1,1,0)-126-774FE929E8952A37	vertices = (vtx-A05-37-n2-0, vtx-C05-149-0-2)	Δ = 126	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 2 x (irr-A5-6)	(2) : 10 x (irr-C5-10-q) + 1 x (irr-C5-44)	(1,2) : 1 x (irr-A5-6, irr-C5-10-q)
mdl-(1,1,0)-128-3D14285DD0172CA4	vertices = (vtx-A05-37-n2-0, vtx-A09-151-0-2)	Δ = 128	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 2 x (irr-A5-6)	(2) : 10 x (irr-A9-10) + 2 x (irr-A9-45)	(1,2) : 1 x (irr-A5-6, irr-A9-10)
mdl-(1,1,0)-137-51615CB11F36F0D3	vertices = (vtx-A05-37-n2-0, vtx-A10-166-0-2)	Δ = 137	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(1) : 1 x (irr-A5-6)	(2) : 10 x (irr-A10-11) + 2 x (irr-A10-55)	(1,2) : 1 x (irr-A5-6, irr-A10-11)
mdl-(1,1,0)-144-23ADA65CBDE65859	vertices = (vtx-A05-37-n2-0, vtx-C06-179-0-2)	Δ = 144	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(2) : 10 x (irr-C6-12-q) + 1 x (irr-C6-65)	(1,2) : 1 x (irr-A5-6, irr-C6-12-q)
mdl-(1,1,0)-146-716D5929EB6D11FF	vertices = (vtx-A05-37-n2-0, vtx-A11-181-0-2)	Δ = 146	bI-odd = ()	bI-even = ([[2,2],[1,-1],[0,1]])	(2) : 10 x (irr-A11-12) + 2 x (irr-A11-66)	(1,2) : 1 x (irr-A5-6, irr-A11-12)
mdl-(1,1,0)-101-EBD5A50E4D4753A0	vertices = (vtx-A05-64-n1-1, vtx-A03-61-0-2)	Δ = 101	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 10 x (irr-A5-6) + 1 x (irr-A5-15)	(2) : 10 x (irr-A3-4) + 2 x (irr-A3-6)	(1,2) : 1 x (irr-A5-6, irr-A3-4)
mdl-(1,1,0)-110-8B975EFDE952C905	vertices = (vtx-A05-64-n1-1, vtx-A04-76-0-2)	Δ = 110	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 9 x (irr-A5-6) + 1 x (irr-A5-15)	(2) : 10 x (irr-A4-5) + 2 x (irr-A4-10)	(1,2) : 1 x (irr-A5-6, irr-A4-5)
mdl-(1,1,0)-117-2526A68A73D5CCF9	vertices = (vtx-A05-64-n1-1, vtx-C03-89-0-2)	Δ = 117	bI-odd = ([[3,1],[0,-1],[1,1]])	bI-even = ()	(1) : 8 x (irr-A5-6) + 1 x (irr-A5-15)	(2) : 10 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A5-6, irr-C3-6-q)
