mdl-(0,4,1)-225-0ABE2851A9687194	vertices = (vtx-A03-105-2-4, vtx-A03-61-0-2, vtx-C03-89-0-2, vtx-C03-89-0-2, vtx-C03-89-0-2)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0],[1,0],[0,1],[0,1]])	(1) : 2 x (irr-A3-4) + 4 x (irr-A3-6)	(2) : 2 x (irr-A3-6)	(3) : 1 x (irr-C3-14a)	(4) : 2 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(5) : 2 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 1 x (irr-A3-4, irr-C3-6-q)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 1 x (irr-A3-4, irr-C3-6-q)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-C3-6-q, irr-C3-6-q)	(3,5) : 1 x (irr-C3-6-q, irr-C3-6-q)
mdl-(0,4,1)-225-92ADE6B17BAB31EE	vertices = (vtx-A03-105-2-4, vtx-A03-61-0-2, vtx-C04-119-0-2, vtx-A03-61-0-2, vtx-C04-119-0-2)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0],[1,0],[0,1],[0,1]])	(1) : 4 x (irr-A3-6)	(2) : 2 x (irr-A3-6)	(3) : 1 x (irr-C4-27)	(4) : 2 x (irr-A3-6)	(5) : 1 x (irr-C4-27)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-C4-8-q)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(1,5) : 1 x (irr-A3-4, irr-C4-8-q)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C4-8-q)	(3,4) : 1 x (irr-C4-8-q, irr-A3-4)	(3,5) : 1 x (irr-C4-8-q, irr-C4-8-q)
mdl-(0,4,1)-225-4A30F4C585015DB3	vertices = (vtx-A03-105-2-4, vtx-A03-61-0-2, vtx-C04-119-0-2, vtx-C03-89-0-2, vtx-A05-91-0-2)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0],[1,0],[0,1],[0,1]])	(1) : 4 x (irr-A3-6)	(2) : 2 x (irr-A3-6)	(3) : 1 x (irr-C4-27)	(4) : 1 x (irr-C3-14a)	(5) : 2 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-C4-8-q)	(1,4) : 1 x (irr-A3-4, irr-C3-6-q)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A3-4, irr-C3-6-q)	(2,5) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-C4-8-q, irr-C3-6-q)	(3,5) : 1 x (irr-C4-8-q, irr-A5-6)
mdl-(0,4,1)-225-B1C568FF66E1D6D4	vertices = (vtx-A03-105-2-4, vtx-A03-61-0-2, vtx-C04-119-0-2, vtx-C03-89-0-2, vtx-C03-91-0-2)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0],[1,0],[0,1],[0,1]])	(1) : 4 x (irr-A3-6)	(2) : 2 x (irr-A3-6)	(3) : 1 x (irr-C4-27)	(4) : 1 x (irr-C3-14a)	(5) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-C4-8-q)	(1,4) : 1 x (irr-A3-4, irr-C3-6-q)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 1 x (irr-A3-4, irr-C3-6-q)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-C4-8-q, irr-C3-6-q)	(3,5) : 1 x (irr-C4-8-q, irr-C3-6-q)
mdl-(0,4,1)-225-B8C28D41F3E37156	vertices = (vtx-A03-105-2-4, vtx-A03-61-0-2, vtx-A07-121-0-2, vtx-C03-89-0-2, vtx-C03-89-0-2)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0],[1,0],[0,1],[0,1]])	(1) : 4 x (irr-A3-6)	(2) : 2 x (irr-A3-6)	(3) : 2 x (irr-A7-28)	(4) : 1 x (irr-C3-14a)	(5) : 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A7-8)	(1,4) : 1 x (irr-A3-4, irr-C3-6-q)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 1 x (irr-A3-4, irr-C3-6-q)	(2,5) : 1 x (irr-A3-4, irr-C3-6-q)	(3,4) : 1 x (irr-A7-8, irr-C3-6-q)	(3,5) : 1 x (irr-A7-8, irr-C3-6-q)
mdl-(0,4,1)-225-922C5409D44161B6	vertices = (vtx-A03-105-2-4, vtx-A04-76-0-2, vtx-A06-106-0-2, vtx-C03-89-0-2, vtx-C03-89-0-2)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0],[1,0],[0,1],[0,1]])	(1) : 4 x (irr-A3-6)	(2) : 2 x (irr-A4-10)	(3) : 2 x (irr-A6-21)	(4) : 1 x (irr-C3-14a)	(5) : 1 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A4-5)	(1,3) : 1 x (irr-A3-4, irr-A6-7)	(1,4) : 1 x (irr-A3-4, irr-C3-6-q)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 1 x (irr-A4-5, irr-C3-6-q)	(2,5) : 1 x (irr-A4-5, irr-C3-6-q)	(3,4) : 1 x (irr-A6-7, irr-C3-6-q)	(3,5) : 1 x (irr-A6-7, irr-C3-6-q)
mdl-(0,4,1)-225-DB67E35FEB6C08AC	vertices = (vtx-A03-105-2-4, vtx-C03-89-0-2, vtx-C03-89-0-2, vtx-C03-89-0-2, vtx-A05-93-0-2)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0],[1,0],[0,1],[0,1]])	(1) : 4 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1 x (irr-C3-14a)	(4) : 1 x (irr-C3-14a)	(5) : 2 x (irr-A5-6) + 1 x (irr-A5-20-q)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 1 x (irr-A3-4, irr-C3-6-q)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,5) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-C3-6-q, irr-C3-6-q)	(3,5) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,4,1)-225-EF6F4B640E465093	vertices = (vtx-A03-105-2-4, vtx-C03-89-0-2, vtx-C03-89-0-2, vtx-A05-91-0-2, vtx-A05-91-0-2)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0],[1,0],[0,1],[0,1]])	(1) : 4 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1 x (irr-C3-14a)	(4) : 2 x (irr-A5-15)	(5) : 2 x (irr-A5-15)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 1 x (irr-A3-4, irr-A5-6)	(1,5) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-C3-6-q, irr-A5-6)	(2,5) : 1 x (irr-C3-6-q, irr-A5-6)	(3,4) : 1 x (irr-C3-6-q, irr-A5-6)	(3,5) : 1 x (irr-C3-6-q, irr-A5-6)
mdl-(0,4,1)-225-44300A2B3EC04FDC	vertices = (vtx-A03-105-2-4, vtx-C03-89-0-2, vtx-C03-89-0-2, vtx-A05-91-0-2, vtx-C03-91-0-2)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0],[1,0],[0,1],[0,1]])	(1) : 4 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1 x (irr-C3-14a)	(4) : 2 x (irr-A5-15)	(5) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 1 x (irr-A3-4, irr-A5-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 1 x (irr-C3-6-q, irr-A5-6)	(2,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(3,4) : 1 x (irr-C3-6-q, irr-A5-6)	(3,5) : 1 x (irr-C3-6-q, irr-C3-6-q)
mdl-(0,4,1)-225-E471BE64D7EA7955	vertices = (vtx-A03-105-2-4, vtx-C03-89-0-2, vtx-C03-89-0-2, vtx-C03-91-0-2, vtx-C03-91-0-2)	Δ = 225	bI-odd = ()	bI-even = ([[2,2],[1,1],[1,0],[1,0],[0,1],[0,1]])	(1) : 4 x (irr-A3-6)	(2) : 1 x (irr-C3-14a)	(3) : 1 x (irr-C3-14a)	(4) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(5) : 1.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,2) : 1 x (irr-A3-4, irr-C3-6-q)	(1,3) : 1 x (irr-A3-4, irr-C3-6-q)	(1,4) : 1 x (irr-A3-4, irr-C3-6-q)	(1,5) : 1 x (irr-A3-4, irr-C3-6-q)	(2,4) : 1 x (irr-C3-6-q, irr-C3-6-q)	(2,5) : 1 x (irr-C3-6-q, irr-C3-6-q)	(3,4) : 1 x (irr-C3-6-q, irr-C3-6-q)	(3,5) : 1 x (irr-C3-6-q, irr-C3-6-q)
