mdl-(0,4,0)-180-FFE192BD4F10A7D7	vertices = (vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2)	Δ = 180	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[1,0],[1,0]])	(1) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(4) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)
mdl-(0,4,0)-187-DB14840916E27E07	vertices = (vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A04-76-0-2)	Δ = 187	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[1,0],[1,0]])	(1) : 7 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 7 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(4) : 8 x (irr-A4-5) + 2 x (irr-A4-10)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A4-5)
mdl-(0,4,0)-192-02BB98D7CD9EBFA3	vertices = (vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-C03-89-0-2)	Δ = 192	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[1,0],[1,0]])	(1) : 6 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 6 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(4) : 8 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(0,4,0)-193-E7883087C285E974	vertices = (vtx-A03-61-0-2, vtx-A04-76-0-2, vtx-A03-61-0-2, vtx-A04-76-0-2)	Δ = 193	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[1,0],[1,0]])	(1) : 7 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 7 x (irr-A4-5) + 2 x (irr-A4-10)	(3) : 7 x (irr-A3-4) + 2 x (irr-A3-6)	(4) : 7 x (irr-A4-5) + 2 x (irr-A4-10)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-A4-5, irr-A3-4)	(2,4) : 1 x (irr-A4-5, irr-A4-5)
mdl-(0,4,0)-194-2E049D8CA1CCD139	vertices = (vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A05-91-0-2)	Δ = 194	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[1,0],[1,0]])	(1) : 6 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 6 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(4) : 8 x (irr-A5-6) + 2 x (irr-A5-15)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A5-6)
mdl-(0,4,0)-194-7E445947ABD5E319	vertices = (vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-C03-91-0-2)	Δ = 194	bI-odd = ()	bI-even = ([[2,2],[0,1],[0,1],[1,0],[1,0]])	(1) : 6 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 6 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(4) : 9.5 x (irr-C3-6-q) + 0.5 x (irr-C3-14b-q)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-C3-6-q)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-C3-6-q)
mdl-(0,4,0)-194-393D74A301CB22A3	vertices = (vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A04-76-0-2, vtx-A04-76-0-2)	Δ = 194	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[0,1],[0,1]])	(1) : 6 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 6 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 8 x (irr-A4-5) + 2 x (irr-A4-10)	(4) : 8 x (irr-A4-5) + 2 x (irr-A4-10)	(1,3) : 1 x (irr-A3-4, irr-A4-5)	(1,4) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-A3-4, irr-A4-5)	(2,4) : 1 x (irr-A3-4, irr-A4-5)
mdl-(0,4,0)-194-12643E0588097BDB	vertices = (vtx-C03-89-0-2, vtx-G02-56-0-2, vtx-G02-56-0-2, vtx-G02-56-0-2)	Δ = 194	bI-odd = ()	bI-even = ([[2,2],[0,1],[1,0],[1,0],[1,0]])	(1) : 5.5 x (irr-C3-6-q) + 1 x (irr-C3-14a)	(2) : 7 x (irr-G2-7)	(3) : 7 x (irr-G2-7)	(4) : 7 x (irr-G2-7)	(1,2) : 0.5 x (irr-C3-6-q, irr-G2-7)	(1,3) : 0.5 x (irr-C3-6-q, irr-G2-7)	(1,4) : 0.5 x (irr-C3-6-q, irr-G2-7)
mdl-(0,4,0)-195-15770060A7295E67	vertices = (vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A05-92-0-2)	Δ = 195	bI-odd = ()	bI-even = ([[2,2],[1,0],[1,0],[0,1],[0,1]])	(1) : 6 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 6 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 8 x (irr-A3-4) + 2 x (irr-A3-6)	(4) : 9 x (irr-A5-6) + 0.5 x (irr-A5-20-q) + 1 x (irr-A5-15)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A5-6)
mdl-(0,4,0)-196-5FC50859B3792A0A	vertices = (vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2, vtx-A03-61-0-2)	Δ = 196	bI-odd = ()	bI-even = ([[2,2],[1,0],[0,1],[0,1],[0,1]])	(1) : 4 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 12 x (irr-A3-4) + 2 x (irr-A3-6)	(3) : 12 x (irr-A3-4) + 2 x (irr-A3-6)	(4) : 12 x (irr-A3-4) + 2 x (irr-A3-6)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(1,4) : 1 x (irr-A3-4, irr-A3-4)
