irr-D12-24	24	2	4	0	(1,0,0,0,0,0,0,0,0,0,0,0)
irr-D12-276	276	44	64	12	(0,1,0,0,0,0,0,0,0,0,0,0)
irr-D12-299	299	52	128	12	(2,0,0,0,0,0,0,0,0,0,0,0)
