irr-C16-32-q	32	1	1	0	(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)
irr-C16-495	495	30	24	3	(0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0)
irr-C16-528	528	34	40	3	(2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)
