irr-E7-56-q	56	12	0	6	(1,0,0,0,0,0,0)
irr-E7-133	133	36	0	24	(0,0,0,0,0,1,0)
irr-E7-912-q	912	360	0	372	(0,0,0,0,0,0,1)
