irr-B19-39	39	2	4	0	(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)
irr-B19-741	741	74	124	12	(0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)
irr-B19-779	779	82	188	12	(2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0)
