irr-B9-19	19	2	4	0	(1,0,0,0,0,0,0,0,0)
irr-B9-171	171	34	44	12	(0,1,0,0,0,0,0,0,0)
irr-B9-189	189	42	108	12	(2,0,0,0,0,0,0,0,0)
irr-B9-512-q	512	128	-128	96	(0,0,0,0,0,0,0,0,1)
irr-B9-969	969	272	184	180	(0,0,1,0,0,0,0,0,0)
irr-B9-1311	1311	460	1472	276	(3,0,0,0,0,0,0,0,0)
