irr-A13-1	1 x (irr-A4-1,irr-A8-1)
irr-A13-14	1 x (irr-A4-5,irr-A8-1) + 1 x (irr-A4-1,irr-A8-9)
irr-A13-91	1 x (irr-A4-10,irr-A8-1) + 1 x (irr-A4-5,irr-A8-9) + 1 x (irr-A4-1,irr-A8-36)
irr-A13-105	1 x (irr-A4-15,irr-A8-1) + 1 x (irr-A4-5,irr-A8-9) + 1 x (irr-A4-1,irr-A8-45)
irr-A13-195	1 x (irr-A4-1,irr-A8-1) + 1 x (irr-A4-24,irr-A8-1) + 2 x (irr-A4-5,irr-A8-9) + 1 x (irr-A4-1,irr-A8-80)
