irr-A13-1	1 x (irr-A6-1,irr-A6-1)
irr-A13-14	1 x (irr-A6-7,irr-A6-1) + 1 x (irr-A6-1,irr-A6-7)
irr-A13-91	1 x (irr-A6-21,irr-A6-1) + 1 x (irr-A6-7,irr-A6-7) + 1 x (irr-A6-1,irr-A6-21)
irr-A13-105	1 x (irr-A6-28,irr-A6-1) + 1 x (irr-A6-7,irr-A6-7) + 1 x (irr-A6-1,irr-A6-28)
irr-A13-195	1 x (irr-A6-1,irr-A6-1) + 1 x (irr-A6-48,irr-A6-1) + 2 x (irr-A6-7,irr-A6-7) + 1 x (irr-A6-1,irr-A6-48)
