irr-A13-1	1 x (irr-A1-1,irr-A11-1)
irr-A13-14	1 x (irr-A1-2-q,irr-A11-1) + 1 x (irr-A1-1,irr-A11-12)
irr-A13-91	1 x (irr-A1-1,irr-A11-1) + 1 x (irr-A1-2-q,irr-A11-12) + 1 x (irr-A1-1,irr-A11-66)
irr-A13-105	1 x (irr-A1-3,irr-A11-1) + 1 x (irr-A1-2-q,irr-A11-12) + 1 x (irr-A1-1,irr-A11-78)
irr-A13-195	1 x (irr-A1-1,irr-A11-1) + 1 x (irr-A1-3,irr-A11-1) + 2 x (irr-A1-2-q,irr-A11-12) + 1 x (irr-A1-1,irr-A11-143)
