irr-A13-1	1 x (irr-A3-1,irr-A9-1)
irr-A13-14	1 x (irr-A3-4,irr-A9-1) + 1 x (irr-A3-1,irr-A9-10)
irr-A13-91	1 x (irr-A3-6,irr-A9-1) + 1 x (irr-A3-4,irr-A9-10) + 1 x (irr-A3-1,irr-A9-45)
irr-A13-105	1 x (irr-A3-10,irr-A9-1) + 1 x (irr-A3-4,irr-A9-10) + 1 x (irr-A3-1,irr-A9-55)
irr-A13-195	1 x (irr-A3-1,irr-A9-1) + 1 x (irr-A3-15,irr-A9-1) + 2 x (irr-A3-4,irr-A9-10) + 1 x (irr-A3-1,irr-A9-99)
