irr-A26-1	1 x (irr-A9-1,irr-A16-1)
irr-A26-27	1 x (irr-A9-10,irr-A16-1) + 1 x (irr-A9-1,irr-A16-17)
irr-A26-351	1 x (irr-A9-45,irr-A16-1) + 1 x (irr-A9-10,irr-A16-17) + 1 x (irr-A9-1,irr-A16-136)
irr-A26-378	1 x (irr-A9-55,irr-A16-1) + 1 x (irr-A9-10,irr-A16-17) + 1 x (irr-A9-1,irr-A16-153)
irr-A26-728	1 x (irr-A9-1,irr-A16-1) + 1 x (irr-A9-99,irr-A16-1) + 2 x (irr-A9-10,irr-A16-17) + 1 x (irr-A9-1,irr-A16-288)
